"NodeId","Scalar","VertexId","CriticalType","RegionSize","RegionSpan","Persistence","ClusterID","TreeID","isDummyNode","TrueNodeId","isImportantPair","isMultiPersPairNode","BranchNodeID","Points:0","Points:1","Points:2"
0,7.2640166,1560,3,346,43,4.9462366,0,0,0,13,1,0,0,-69.209099,7.2640166,0
2,3.6834834,677,1,346,43,0.012228489,0,0,0,12,0,0,1,-69.509583,3.6834834,0
2,3.6834834,677,1,346,43,0.012228489,0,0,1,12,0,0,1,-69.209099,3.6834834,0
4,3.3858314,310,1,257,11,0.2246604,0,0,0,11,0,0,2,-69.509583,3.3858314,0
4,3.3858314,310,1,257,11,0.2246604,0,0,1,11,0,0,2,-69.209099,3.3858314,0
6,3.6712549,717,0,0,1,0.012228489,0,0,0,2,0,0,1,-69.509583,3.6712549,0
6,3.6712549,717,0,0,1,0.012228489,0,0,1,2,0,0,1,-69.509583,3.6712549,0
8,2.5436618,1269,1,750,24,0.0064203739,0,0,0,10,0,0,3,-69.509583,2.5436618,0
8,2.5436618,1269,1,750,24,0.0064203739,0,0,1,10,0,0,3,-69.209099,2.5436618,0
10,3.161171,112,0,23,5,0.2246604,0,0,0,0,0,0,2,-69.509583,3.161171,0
10,3.161171,112,0,23,5,0.2246604,0,0,1,0,0,0,2,-69.509583,3.161171,0
12,2.5372248,1266,1,10,3,0.011466742,0,0,0,9,0,0,4,-69.756897,2.5372248,0
12,2.5372248,1266,1,10,3,0.011466742,0,0,1,9,0,0,4,-69.209099,2.5372248,0
14,2.5372415,1309,0,0,1,0.0064203739,0,0,0,6,0,0,3,-69.509583,2.5372415,0
14,2.5372415,1309,0,0,1,0.0064203739,0,0,1,6,0,0,3,-69.509583,2.5372415,0
16,2.525758,1267,0,3,1,0.011466742,0,0,0,5,0,0,4,-69.756897,2.525758,0
16,2.525758,1267,0,3,1,0.011466742,0,0,1,5,0,0,4,-69.756897,2.525758,0
18,2.5361888,1224,1,4,2,0.010052443,0,0,0,8,0,0,5,-69.509583,2.5361888,0
18,2.5361888,1224,1,4,2,0.010052443,0,0,1,8,0,0,5,-69.209099,2.5361888,0
20,2.4844935,937,1,75,9,0.036913872,0,0,0,7,0,0,6,-69.509583,2.4844935,0
20,2.4844935,937,1,75,9,0.036913872,0,0,1,7,0,0,6,-69.209099,2.4844935,0
22,2.5261364,1226,0,3,2,0.010052443,0,0,0,4,0,0,5,-69.509583,2.5261364,0
22,2.5261364,1226,0,3,2,0.010052443,0,0,1,4,0,0,5,-69.509583,2.5261364,0
24,2.31778,536,0,90,10,4.9462366,0,0,0,1,1,0,0,-69.209099,2.31778,0
24,2.31778,536,0,90,10,4.9462366,0,0,1,1,1,0,0,-69.209099,2.31778,0
26,2.4475796,1098,0,25,4,0.036913872,0,0,0,3,0,0,6,-69.509583,2.4475796,0
26,2.4475796,1098,0,25,4,0.036913872,0,0,1,3,0,0,6,-69.509583,2.4475796,0
