"NodeId","Scalar","VertexId","CriticalType","RegionSize","RegionSpan","Persistence","ClusterID","TreeID","isDummyNode","TrueNodeId","isImportantPair","isMultiPersPairNode","BranchNodeID","Points:0","Points:1","Points:2"
0,188.50894,1599,3,1573,26,185.5368,0,0,0,5,1,0,0,45.740547,188.50894,0
2,3.0082669,1017,1,1573,26,0.021369457,0,0,0,4,0,0,1,35.953484,3.0082669,0
2,3.0082669,1017,1,1573,26,0.021369457,0,0,1,4,0,0,1,45.740547,3.0082669,0
4,2.9807758,1135,1,11,3,0.0050392151,0,0,0,3,0,0,2,35.953484,2.9807758,0
4,2.9807758,1135,1,11,3,0.0050392151,0,0,1,3,0,0,2,45.740547,2.9807758,0
6,2.9868975,858,0,10,4,0.021369457,0,0,0,0,0,0,1,35.953484,2.9868975,0
6,2.9868975,858,0,10,4,0.021369457,0,0,1,0,0,0,1,35.953484,2.9868975,0
8,2.9721415,1134,0,0,1,185.5368,0,0,0,1,1,0,0,45.740547,2.9721415,0
8,2.9721415,1134,0,0,1,185.5368,0,0,1,1,1,0,0,45.740547,2.9721415,0
10,2.9757366,1175,0,0,1,0.0050392151,0,0,0,2,0,0,2,35.953484,2.9757366,0
10,2.9757366,1175,0,0,1,0.0050392151,0,0,1,2,0,0,2,35.953484,2.9757366,0
