"NodeId","Scalar","VertexId","CriticalType","RegionSize","RegionSpan","Persistence","ClusterID","TreeID","isDummyNode","TrueNodeId","isImportantPair","isMultiPersPairNode","BranchNodeID","Points:0","Points:1","Points:2"
0,2.6880696,39,3,572,39,0.28898716,0,0,0,33,1,0,0,-75.456421,2.6880696,0
2,2.4757888,1593,1,572,39,0.00053095818,0,0,0,32,0,0,1,-75.512924,2.4757888,0
2,2.4757888,1593,1,572,39,0.00053095818,0,0,1,32,0,0,1,-75.456421,2.4757888,0
4,2.4659503,1591,1,113,2,0.0016644001,0,0,0,31,0,0,2,-75.512924,2.4659503,0
4,2.4659503,1591,1,113,2,0.0016644001,0,0,1,31,0,0,2,-75.456421,2.4659503,0
6,2.4752579,1594,0,0,1,0.00053095818,0,0,0,16,0,0,1,-75.512924,2.4752579,0
6,2.4752579,1594,0,0,1,0.00053095818,0,0,1,16,0,0,1,-75.512924,2.4752579,0
8,2.459224,1589,1,104,2,0.0024931431,0,0,0,30,0,0,3,-75.512924,2.459224,0
8,2.459224,1589,1,104,2,0.0024931431,0,0,1,30,0,0,3,-75.456421,2.459224,0
10,2.4642859,1592,0,0,1,0.0016644001,0,0,0,15,0,0,2,-75.512924,2.4642859,0
10,2.4642859,1592,0,0,1,0.0016644001,0,0,1,15,0,0,2,-75.512924,2.4642859,0
12,2.4549673,1587,1,88,2,0.0029959679,0,0,0,29,0,0,4,-75.657417,2.4549673,0
12,2.4549673,1587,1,88,2,0.0029959679,0,0,1,29,0,0,4,-75.456421,2.4549673,0
14,2.4567308,1590,0,0,1,0.0024931431,0,0,0,14,0,0,3,-75.512924,2.4567308,0
14,2.4567308,1590,0,0,1,0.0024931431,0,0,1,14,0,0,3,-75.512924,2.4567308,0
16,2.4525595,1585,1,78,2,0.0031683445,0,0,0,28,0,0,5,-75.642967,2.4525595,0
16,2.4525595,1585,1,78,2,0.0031683445,0,0,1,28,0,0,5,-75.456421,2.4525595,0
18,2.4519713,1588,0,0,1,0.0029959679,0,0,0,13,0,0,4,-75.657417,2.4519713,0
18,2.4519713,1588,0,0,1,0.0029959679,0,0,1,13,0,0,4,-75.657417,2.4519713,0
20,2.4493911,1586,0,0,1,0.0031683445,0,0,0,12,0,0,5,-75.642967,2.4493911,0
20,2.4493911,1586,0,0,1,0.0031683445,0,0,1,12,0,0,5,-75.642967,2.4493911,0
22,2.4515662,1328,1,49,18,0.0031638145,0,0,0,27,0,0,6,-75.527374,2.4515662,0
22,2.4515662,1328,1,49,18,0.0031638145,0,0,1,27,0,0,6,-75.456421,2.4515662,0
24,2.451432,1574,1,2,8,0.00047779083,0,0,0,25,0,0,7,-75.599625,2.451432,0
24,2.451432,1574,1,2,8,0.00047779083,0,0,1,25,0,0,7,-75.527374,2.451432,0
26,2.4515517,1208,1,1,3,6.4373016e-05,0,0,0,26,0,0,8,-75.512924,2.4515517,0
26,2.4515517,1208,1,1,3,6.4373016e-05,0,0,1,26,0,0,8,-75.456421,2.4515517,0
28,2.451427,1583,1,0,9,0.002969265,0,0,0,22,0,0,9,-75.541824,2.451427,0
28,2.451427,1583,1,0,9,0.002969265,0,0,1,22,0,0,9,-75.527374,2.451427,0
30,2.4512899,1493,1,5,2,0.00023937225,0,0,0,24,0,0,10,-75.628525,2.4512899,0
30,2.4512899,1493,1,5,2,0.00023937225,0,0,1,24,0,0,10,-75.599625,2.4512899,0
