"NodeId","Scalar","VertexId","CriticalType","RegionSize","RegionSpan","Persistence","ClusterID","TreeID","isDummyNode","TrueNodeId","isImportantPair","isMultiPersPairNode","BranchNodeID","Points:0","Points:1","Points:2"
0,3.4325161,39,3,1342,54,0.68883872,0,0,0,39,1,0,0,-74.911903,3.4325161,0
2,2.83268,1561,1,1342,54,0.0025260448,0,0,0,38,0,0,1,-74.975677,2.83268,0
2,2.83268,1561,1,1342,54,0.0025260448,0,0,1,38,0,0,1,-74.911903,2.83268,0
4,2.8224721,1563,1,35,2,0.0032398701,0,0,0,37,0,0,2,-74.975677,2.8224721,0
4,2.8224721,1563,1,35,2,0.0032398701,0,0,1,37,0,0,2,-74.911903,2.8224721,0
6,2.8301539,1560,0,0,1,0.0025260448,0,0,0,0,0,0,1,-74.975677,2.8301539,0
6,2.8301539,1560,0,0,1,0.0025260448,0,0,1,0,0,0,1,-74.975677,2.8301539,0
8,2.8126864,1565,1,34,2,0.0035722256,0,0,0,36,0,0,3,-74.975677,2.8126864,0
8,2.8126864,1565,1,34,2,0.0035722256,0,0,1,36,0,0,3,-74.911903,2.8126864,0
10,2.8192322,1562,0,0,1,0.0032398701,0,0,0,1,0,0,2,-74.975677,2.8192322,0
10,2.8192322,1562,0,0,1,0.0032398701,0,0,1,1,0,0,2,-74.975677,2.8192322,0
12,2.803966,1567,1,31,2,0.0040261745,0,0,0,35,0,0,4,-74.975677,2.803966,0
12,2.803966,1567,1,31,2,0.0040261745,0,0,1,35,0,0,4,-74.911903,2.803966,0
14,2.8091142,1564,0,0,1,0.0035722256,0,0,0,2,0,0,3,-74.975677,2.8091142,0
14,2.8091142,1564,0,0,1,0.0035722256,0,0,1,2,0,0,3,-74.975677,2.8091142,0
16,2.7958133,1569,1,23,2,0.0047113895,0,0,0,34,0,0,5,-74.975677,2.7958133,0
16,2.7958133,1569,1,23,2,0.0047113895,0,0,1,34,0,0,5,-74.911903,2.7958133,0
18,2.7999399,1566,0,0,1,0.0040261745,0,0,0,3,0,0,4,-74.975677,2.7999399,0
18,2.7999399,1566,0,0,1,0.0040261745,0,0,1,3,0,0,4,-74.975677,2.7999399,0
20,2.7883241,1571,1,20,2,0.0045418739,0,0,0,33,0,0,6,-74.975677,2.7883241,0
20,2.7883241,1571,1,20,2,0.0045418739,0,0,1,33,0,0,6,-74.911903,2.7883241,0
22,2.7911019,1568,0,0,1,0.0047113895,0,0,0,4,0,0,5,-74.975677,2.7911019,0
22,2.7911019,1568,0,0,1,0.0047113895,0,0,1,4,0,0,5,-74.975677,2.7911019,0
24,2.781503,1573,1,22,2,0.0049443245,0,0,0,32,0,0,7,-74.975677,2.781503,0
24,2.781503,1573,1,22,2,0.0049443245,0,0,1,32,0,0,7,-74.911903,2.781503,0
26,2.7837822,1570,0,0,1,0.0045418739,0,0,0,5,0,0,6,-74.975677,2.7837822,0
26,2.7837822,1570,0,0,1,0.0045418739,0,0,1,5,0,0,6,-74.975677,2.7837822,0
28,2.7756691,1575,1,12,2,0.0055892467,0,0,0,31,0,0,8,-75.354538,2.7756691,0
28,2.7756691,1575,1,12,2,0.0055892467,0,0,1,31,0,0,8,-74.911903,2.7756691,0
30,2.7765586,1572,0,0,1,0.0049443245,0,0,0,6,0,0,7,-74.975677,2.7765586,0
30,2.7765586,1572,0,0,1,0.0049443245,0,0,1,6,0,0,7,-74.975677,2.7765586,0
32,2.770257,1577,1,14,2,0.0062077045,0,0,0,30,0,0,9,-75.320099,2.770257,0
32,2.770257,1577,1,14,2,0.0062077045,0,0,1,30,0,0,9,-74.911903,2.770257,0
34,2.7700799,1574,0,0,1,0.0055892467,0,0,0,7,0,0,8,-75.354538,2.7700799,0
34,2.7700799,1574,0,0,1,0.0055892467,0,0,1,7,0,0,8,-75.354538,2.7700799,0
36,2.7654281,1579,1,7,2,0.0065808296,0,0,0,29,0,0,10,-75.28566,2.7654281,0
36,2.7654281,1579,1,7,2,0.0065808296,0,0,1,29,0,0,10,-74.911903,2.7654281,0
