"NodeId","Scalar","VertexId","CriticalType","RegionSize","RegionSpan","Persistence","ClusterID","TreeID","isDummyNode","TrueNodeId","isImportantPair","isMultiPersPairNode","BranchNodeID","Points:0","Points:1","Points:2"
0,5.8251181,0,3,730,47,3.3910904,0,0,0,13,1,0,0,-73.87043,5.8251181,0
2,3.2977507,1198,1,730,47,0.012469292,0,0,0,12,0,0,1,-74.076439,3.2977507,0
2,3.2977507,1198,1,730,47,0.012469292,0,0,1,12,0,0,1,-73.87043,3.2977507,0
4,3.2496018,1157,1,44,1,0.01163578,0,0,0,11,0,0,2,-74.076439,3.2496018,0
4,3.2496018,1157,1,44,1,0.01163578,0,0,1,11,0,0,2,-73.87043,3.2496018,0
6,3.2852814,1199,0,0,1,0.012469292,0,0,0,6,0,0,1,-74.076439,3.2852814,0
6,3.2852814,1199,0,0,1,0.012469292,0,0,1,6,0,0,1,-74.076439,3.2852814,0
8,3.219182,1155,1,19,2,0.0069785118,0,0,0,10,0,0,3,-74.076439,3.219182,0
8,3.219182,1155,1,19,2,0.0069785118,0,0,1,10,0,0,3,-73.87043,3.219182,0
10,3.2379661,1197,0,1,1,0.01163578,0,0,0,5,0,0,2,-74.076439,3.2379661,0
10,3.2379661,1197,0,1,1,0.01163578,0,0,1,5,0,0,2,-74.076439,3.2379661,0
12,2.9921577,685,1,214,31,0.03375411,0,0,0,9,0,0,4,-74.076439,2.9921577,0
12,2.9921577,685,1,214,31,0.03375411,0,0,1,9,0,0,4,-73.87043,2.9921577,0
14,3.2122035,1195,0,0,1,0.0069785118,0,0,0,4,0,0,3,-74.076439,3.2122035,0
14,3.2122035,1195,0,0,1,0.0069785118,0,0,1,4,0,0,3,-74.076439,3.2122035,0
16,2.7868128,348,1,203,24,0.005828619,0,0,0,7,0,0,5,-74.076439,2.7868128,0
16,2.7868128,348,1,203,24,0.005828619,0,0,1,7,0,0,5,-73.87043,2.7868128,0
18,2.9807553,682,1,0,3,0.012279034,0,0,0,8,0,0,6,-74.245987,2.9807553,0
18,2.9807553,682,1,0,3,0.012279034,0,0,1,8,0,0,6,-74.076439,2.9807553,0
20,2.4340277,620,0,372,10,3.3910904,0,0,0,1,1,0,0,-73.87043,2.4340277,0
20,2.4340277,620,0,372,10,3.3910904,0,0,1,1,1,0,0,-73.87043,2.4340277,0
22,2.7809842,308,0,0,1,0.005828619,0,0,0,0,0,0,5,-74.076439,2.7809842,0
22,2.7809842,308,0,0,1,0.005828619,0,0,1,0,0,0,5,-74.076439,2.7809842,0
24,2.9584036,683,0,3,1,0.03375411,0,0,0,3,0,0,4,-74.076439,2.9584036,0
24,2.9584036,683,0,3,1,0.03375411,0,0,1,3,0,0,4,-74.076439,2.9584036,0
26,2.9684763,642,0,0,1,0.012279034,0,0,0,2,0,0,6,-74.245987,2.9684763,0
26,2.9684763,642,0,0,1,0.012279034,0,0,1,2,0,0,6,-74.245987,2.9684763,0
