"NodeId","Scalar","VertexId","CriticalType","RegionSize","RegionSpan","Persistence","ClusterID","TreeID","isDummyNode","TrueNodeId","isImportantPair","isMultiPersPairNode","BranchNodeID","Points:0","Points:1","Points:2"
0,1638.0288,1599,3,483,38,1638.0114,0,0,0,15,1,0,0,741.02319,1638.0288,0
2,477.94116,71,1,483,38,22.022949,0,0,0,14,0,0,1,641.30927,477.94116,0
2,477.94116,71,1,483,38,22.022949,0,0,1,14,0,0,1,741.02319,477.94116,0
4,4.5378613,657,1,1015,20,3.5854473,0,0,0,13,0,0,2,641.30927,4.5378618,0
4,4.5378613,657,1,1015,20,3.5854473,0,0,1,13,0,0,2,741.02319,4.5378618,0
6,455.91821,33,0,3,2,22.022949,0,0,0,0,0,0,1,641.30927,455.91821,0
6,455.91821,33,0,3,2,22.022949,0,0,1,0,0,0,1,641.30927,455.91821,0
8,0.22346339,819,1,52,4,0.0021846294,0,0,0,10,0,0,3,641.30927,0.22346339,0
8,0.22346339,819,1,52,4,0.0021846294,0,0,1,10,0,0,3,741.02319,0.22346339,0
10,4.1357236,258,1,0,10,2.679635,0,0,0,12,0,0,4,477.50812,4.1357241,0
10,4.1357236,258,1,0,10,2.679635,0,0,1,12,0,0,4,641.30927,4.1357241,0
12,0.15500571,899,1,5,2,0.034867093,0,0,0,9,0,0,5,641.30927,0.15500571,0
12,0.15500571,899,1,5,2,0.034867093,0,0,1,9,0,0,5,741.02319,0.15500571,0
14,0.22127876,779,0,0,1,0.0021846294,0,0,0,4,0,0,3,641.30927,0.22127876,0
14,0.22127876,779,0,0,1,0.0021846294,0,0,1,4,0,0,3,641.30927,0.22127876,0
16,1.4560885,99,0,5,4,2.679635,0,0,0,1,0,0,4,477.50812,1.4560885,0
16,1.4560885,99,0,5,4,2.679635,0,0,1,1,0,0,4,477.50812,1.4560885,0
18,3.4098821,497,1,0,6,1.9349113,0,0,0,11,0,0,6,559.40869,3.4098823,0
18,3.4098821,497,1,0,6,1.9349113,0,0,1,11,0,0,6,641.30927,3.4098823,0
20,0.037231769,936,1,13,3,0.0093276259,0,0,0,8,0,0,7,641.30927,0.037231769,0
20,0.037231769,936,1,13,3,0.0093276259,0,0,1,8,0,0,7,741.02319,0.037231769,0
22,0.12013862,859,0,0,1,0.034867093,0,0,0,5,0,0,5,641.30927,0.12013862,0
22,0.12013862,859,0,0,1,0.034867093,0,0,1,5,0,0,5,641.30927,0.12013862,0
24,0.95241416,378,0,4,3,3.5854473,0,0,0,2,0,0,2,641.30927,0.95241416,0
24,0.95241416,378,0,4,3,3.5854473,0,0,1,2,0,0,2,641.30927,0.95241416,0
26,1.4749708,577,0,2,2,1.9349113,0,0,0,3,0,0,6,559.40869,1.4749708,0
26,1.4749708,577,0,2,2,1.9349113,0,0,1,3,0,0,6,559.40869,1.4749708,0
28,0.017491117,896,0,0,1,1638.0114,0,0,0,6,1,0,0,741.02319,0.017491117,0
28,0.017491117,896,0,0,1,1638.0114,0,0,1,6,1,0,0,741.02319,0.017491117,0
30,0.027904144,1056,0,2,3,0.0093276259,0,0,0,7,0,0,7,641.30927,0.027904144,0
30,0.027904144,1056,0,2,3,0.0093276259,0,0,1,7,0,0,7,641.30927,0.027904144,0
