"NodeId","Scalar","VertexId","CriticalType","RegionSize","RegionSpan","Points:0","Points:1","Points:2"
0,2.5486977,480,0,26,11,0,12,0
1,2.5345159,1190,0,79,10,30,29,0
2,2.5353026,1574,0,0,1,14,39,0
3,2.5354998,1576,0,0,1,16,39,0
4,2.5374253,1578,0,0,1,18,39,0
5,2.5364621,1575,1,4,2,15,39,0
6,2.5374897,1577,1,54,5,17,39,0
7,2.5428896,1421,1,281,22,21,35,0
8,2.5560603,922,1,1146,33,2,23,0
9,2.7750335,27,3,1146,33,27,0,0
