"NodeId","Scalar","VertexId","CriticalType","RegionSize","RegionSpan","Persistence","ClusterID","TreeID","isDummyNode","TrueNodeId","isImportantPair","isMultiPersPairNode","BranchNodeID","Points:0","Points:1","Points:2"
0,2.5003076,1599,3,1579,44,0.06257534,0,0,0,7,1,0,0,-75.530983,2.5003076,0
2,2.4386225,18,1,1579,44,3.0517578e-05,0,0,0,6,0,0,1,-75.583794,2.4386225,0
2,2.4386225,18,1,1579,44,3.0517578e-05,0,0,1,6,0,0,1,-75.530983,2.4386225,0
4,2.4381304,16,1,11,2,0.00015115738,0,0,0,5,0,0,2,-75.586922,2.4381304,0
4,2.4381304,16,1,11,2,0.00015115738,0,0,1,5,0,0,2,-75.530983,2.4381304,0
6,2.438592,19,0,0,1,3.0517578e-05,0,0,0,3,0,0,1,-75.583794,2.438592,0
6,2.438592,19,0,0,1,3.0517578e-05,0,0,1,3,0,0,1,-75.583794,2.438592,0
8,2.4380059,14,1,2,2,0.00014734268,0,0,0,4,0,0,3,-75.583794,2.4380059,0
8,2.4380059,14,1,2,2,0.00014734268,0,0,1,4,0,0,3,-75.530983,2.4380059,0
10,2.4379792,17,0,0,1,0.00015115738,0,0,0,2,0,0,2,-75.586922,2.4379792,0
10,2.4379792,17,0,0,1,0.00015115738,0,0,1,2,0,0,2,-75.586922,2.4379792,0
12,2.4377322,15,0,0,1,0.06257534,0,0,0,1,1,0,0,-75.530983,2.4377322,0
12,2.4377322,15,0,0,1,0.06257534,0,0,1,1,1,0,0,-75.530983,2.4377322,0
14,2.4378586,13,0,0,1,0.00014734268,0,0,0,0,0,0,3,-75.583794,2.4378586,0
14,2.4378586,13,0,0,1,0.00014734268,0,0,1,0,0,0,3,-75.583794,2.4378586,0
