"NodeId","Scalar","VertexId","CriticalType","RegionSize","RegionSpan","Persistence","ClusterID","TreeID","isDummyNode","TrueNodeId","isImportantPair","isMultiPersPairNode","BranchNodeID","Points:0","Points:1","Points:2"
0,6.1724505,1599,3,1024,41,3.774502,0,0,0,13,1,0,0,-65.714798,6.1724505,0
2,2.8748178,605,1,1024,41,0.00048899651,0,0,0,12,0,0,1,-65.944099,2.8748178,0
2,2.8748178,605,1,1024,41,0.00048899651,0,0,1,12,0,0,1,-65.714798,2.8748178,0
4,2.8081834,1052,1,111,13,0.040785551,0,0,0,11,0,0,2,-65.944099,2.8081834,0
4,2.8081834,1052,1,111,13,0.040785551,0,0,1,11,0,0,2,-65.714798,2.8081834,0
6,2.8743289,604,0,0,1,0.00048899651,0,0,0,0,0,0,1,-65.944099,2.8743289,0
6,2.8743289,604,0,0,1,0.00048899651,0,0,1,0,0,0,1,-65.944099,2.8743289,0
8,2.6176176,696,1,259,9,0.0096759796,0,0,0,10,0,0,3,-65.944099,2.6176176,0
8,2.6176176,696,1,259,9,0.0096759796,0,0,1,10,0,0,3,-65.714798,2.6176176,0
10,2.7673979,1250,0,26,5,0.040785551,0,0,0,6,0,0,2,-65.944099,2.7673979,0
10,2.7673979,1250,0,26,5,0.040785551,0,0,1,6,0,0,2,-65.944099,2.7673979,0
12,2.4237945,908,1,150,13,0.00076985359,0,0,0,8,0,0,4,-65.944099,2.4237945,0
12,2.4237945,908,1,150,13,0.00076985359,0,0,1,8,0,0,4,-65.714798,2.4237945,0
14,2.6132679,655,1,4,1,0.004083395,0,0,0,9,0,0,5,-66.132828,2.6132679,0
14,2.6132679,655,1,4,1,0.004083395,0,0,1,9,0,0,5,-65.944099,2.6132679,0
16,2.4004624,866,1,10,2,0.0005030632,0,0,0,7,0,0,6,-65.944099,2.4004624,0
16,2.4004624,866,1,10,2,0.0005030632,0,0,1,7,0,0,6,-65.714798,2.4004624,0
18,2.4230247,909,0,0,1,0.00076985359,0,0,0,5,0,0,4,-65.944099,2.4230247,0
18,2.4230247,909,0,0,1,0.00076985359,0,0,1,5,0,0,4,-65.944099,2.4230247,0
20,2.6079416,695,0,1,1,0.0096759796,0,0,0,2,0,0,3,-65.944099,2.6079416,0
20,2.6079416,695,0,1,1,0.0096759796,0,0,1,2,0,0,3,-65.944099,2.6079416,0
22,2.6091845,654,0,0,1,0.004083395,0,0,0,1,0,0,5,-66.132828,2.6091845,0
22,2.6091845,654,0,0,1,0.004083395,0,0,1,1,0,0,5,-66.132828,2.6091845,0
24,2.3979485,907,0,1,1,3.774502,0,0,0,4,1,0,0,-65.714798,2.3979485,0
24,2.3979485,907,0,1,1,3.774502,0,0,1,4,1,0,0,-65.714798,2.3979485,0
26,2.3999593,826,0,0,1,0.0005030632,0,0,0,3,0,0,6,-65.944099,2.3999593,0
26,2.3999593,826,0,0,1,0.0005030632,0,0,1,3,0,0,6,-65.944099,2.3999593,0
