"ttkVertexScalarField","CriticalType","Coordinates:0","Coordinates:1","Coordinates:2","Points:0","Points:1","Points:2"
1143,0,23,28,0,2.498477,2.498477,0
1560,3,0,39,0,2.498477,91.378387,0
1102,0,22,27,0,2.5003319,2.5003319,0
1142,1,22,28,0,2.5003319,2.505466,0
1185,0,25,29,0,2.5089843,2.5089843,0
1145,1,25,28,0,2.5089843,2.5161653,0
