"NodeId","Scalar","VertexId","CriticalType","RegionSize","RegionSpan","Persistence","ClusterID","TreeID","isDummyNode","TrueNodeId","isImportantPair","isMultiPersPairNode","BranchNodeID","Points:0","Points:1","Points:2"
0,2.8333547,1568,3,835,27,0.4367733,0,0,0,9,1,0,0,-67.385033,2.8333547,0
2,2.6149642,492,1,835,27,0.0072407722,0,0,0,8,0,0,1,-67.454689,2.6149642,0
2,2.6149642,492,1,835,27,0.0072407722,0,0,1,8,0,0,1,-67.385033,2.6149642,0
4,2.3965814,999,0,705,29,0.4367733,0,0,0,4,1,0,0,-67.385033,2.3965814,0
4,2.3965814,999,0,705,29,0.4367733,0,0,1,4,1,0,0,-67.385033,2.3965814,0
6,2.6148796,451,1,0,1,0.00049376488,0,0,0,7,0,0,2,-67.476524,2.6148796,0
6,2.6148796,451,1,0,1,0.00049376488,0,0,1,7,0,0,2,-67.454689,2.6148796,0
8,2.6099045,446,1,37,5,0.00016021729,0,0,0,6,0,0,3,-67.476524,2.6099045,0
8,2.6099045,446,1,37,5,0.00016021729,0,0,1,6,0,0,3,-67.454689,2.6099045,0
10,2.6143858,491,0,1,1,0.00049376488,0,0,0,3,0,0,2,-67.476524,2.6143858,0
10,2.6143858,491,0,1,1,0.00049376488,0,0,1,3,0,0,2,-67.476524,2.6143858,0
12,2.6080992,405,1,11,1,0.00015735626,0,0,0,5,0,0,4,-67.476524,2.6080992,0
12,2.6080992,405,1,11,1,0.00015735626,0,0,1,5,0,0,4,-67.454689,2.6080992,0
14,2.6097443,447,0,0,1,0.00016021729,0,0,0,2,0,0,3,-67.476524,2.6097443,0
14,2.6097443,447,0,0,1,0.00016021729,0,0,1,2,0,0,3,-67.476524,2.6097443,0
16,2.6077235,404,0,1,1,0.0072407722,0,0,0,0,0,0,1,-67.454689,2.6077235,0
16,2.6077235,404,0,1,1,0.0072407722,0,0,1,0,0,0,1,-67.454689,2.6077235,0
18,2.6079419,445,0,0,1,0.00015735626,0,0,0,1,0,0,4,-67.476524,2.6079419,0
18,2.6079419,445,0,0,1,0.00015735626,0,0,1,1,0,0,4,-67.476524,2.6079419,0
