"NodeId","Scalar","VertexId","CriticalType","RegionSize","RegionSpan","Persistence","ClusterID","TreeID","isDummyNode","TrueNodeId","isImportantPair","isMultiPersPairNode","BranchNodeID","Points:0","Points:1","Points:2"
0,2.6734753,39,3,378,51,0.25876713,0,0,0,27,1,0,0,-75.45591,2.6734753,0
2,2.5244956,1565,1,378,51,3.7193298e-05,0,0,0,26,0,0,1,-75.516258,2.5244956,0
2,2.5244956,1565,1,378,51,3.7193298e-05,0,0,1,26,0,0,1,-75.45591,2.5244956,0
4,2.5138001,1567,1,82,2,0.0013098717,0,0,0,25,0,0,2,-75.516258,2.5138001,0
4,2.5138001,1567,1,82,2,0.0013098717,0,0,1,25,0,0,2,-75.45591,2.5138001,0
6,2.5244584,1564,0,0,1,3.7193298e-05,0,0,0,2,0,0,1,-75.516258,2.5244584,0
6,2.5244584,1564,0,0,1,3.7193298e-05,0,0,1,2,0,0,1,-75.516258,2.5244584,0
8,2.5047026,1569,1,74,2,0.0020196438,0,0,0,24,0,0,3,-75.516258,2.5047026,0
8,2.5047026,1569,1,74,2,0.0020196438,0,0,1,24,0,0,3,-75.45591,2.5047026,0
10,2.5124903,1566,0,0,1,0.0013098717,0,0,0,3,0,0,2,-75.516258,2.5124903,0
10,2.5124903,1566,0,0,1,0.0013098717,0,0,1,3,0,0,2,-75.516258,2.5124903,0
12,2.4961963,1571,1,75,2,0.002196312,0,0,0,23,0,0,4,-75.516258,2.4961963,0
12,2.4961963,1571,1,75,2,0.002196312,0,0,1,23,0,0,4,-75.45591,2.4961963,0
14,2.5026829,1568,0,0,1,0.0020196438,0,0,0,4,0,0,3,-75.516258,2.5026829,0
14,2.5026829,1568,0,0,1,0.0020196438,0,0,1,4,0,0,3,-75.516258,2.5026829,0
16,2.487572,1573,1,85,2,0.0019519329,0,0,0,22,0,0,5,-75.516258,2.487572,0
16,2.487572,1573,1,85,2,0.0019519329,0,0,1,22,0,0,5,-75.45591,2.487572,0
18,2.494,1570,0,0,1,0.002196312,0,0,0,5,0,0,4,-75.516258,2.494,0
18,2.494,1570,0,0,1,0.002196312,0,0,1,5,0,0,4,-75.516258,2.494,0
20,2.4785564,1575,1,92,2,0.001483202,0,0,0,21,0,0,6,-75.516258,2.4785564,0
20,2.4785564,1575,1,92,2,0.001483202,0,0,1,21,0,0,6,-75.45591,2.4785564,0
22,2.48562,1572,0,0,1,0.0019519329,0,0,0,6,0,0,5,-75.516258,2.48562,0
22,2.48562,1572,0,0,1,0.0019519329,0,0,1,6,0,0,5,-75.516258,2.48562,0
24,2.4693837,1577,1,106,2,0.0010380745,0,0,0,20,0,0,7,-75.516258,2.4693837,0
24,2.4693837,1577,1,106,2,0.0010380745,0,0,1,20,0,0,7,-75.45591,2.4693837,0
26,2.4770732,1574,0,0,1,0.001483202,0,0,0,7,0,0,6,-75.516258,2.4770732,0
26,2.4770732,1574,0,0,1,0.001483202,0,0,1,7,0,0,6,-75.516258,2.4770732,0
28,2.4607687,1579,1,106,2,0.00086379051,0,0,0,19,0,0,8,-75.516258,2.4607687,0
28,2.4607687,1579,1,106,2,0.00086379051,0,0,1,19,0,0,8,-75.45591,2.4607687,0
30,2.4683456,1576,0,0,1,0.0010380745,0,0,0,8,0,0,7,-75.516258,2.4683456,0
30,2.4683456,1576,0,0,1,0.0010380745,0,0,1,8,0,0,7,-75.516258,2.4683456,0
32,2.4537663,1581,1,118,2,0.0011410713,0,0,0,18,0,0,9,-75.555077,2.4537663,0
32,2.4537663,1581,1,118,2,0.0011410713,0,0,1,18,0,0,9,-75.45591,2.4537663,0
34,2.4599049,1578,0,0,1,0.00086379051,0,0,0,9,0,0,8,-75.516258,2.4599049,0
34,2.4599049,1578,0,0,1,0.00086379051,0,0,1,9,0,0,8,-75.516258,2.4599049,0
36,2.4534516,1425,1,7,5,0.0074663162,0,0,0,17,0,0,10,-75.516258,2.4534516,0
36,2.4534516,1425,1,7,5,0.0074663162,0,0,1,17,0,0,10,-75.45591,2.4534516,0
38,2.4526253,1580,0,0,1,0.0011410713,0,0,0,10,0,0,9,-75.555077,2.4526253,0
38,2.4526253,1580,0,0,1,0.0011410713,0,0,1,10,0,0,9,-75.555077,2.4526253,0
40,2.4151006,375,1,436,27,0.00037479401,0,0,0,14,0,0,11,-75.516258,2.4151006,0
40,2.4151006,375,1,436,27,0.00037479401,0,0,1,14,0,0,11,-75.45591,2.4151006,0
42,2.4495585,1583,1,10,4,0.001947403,0,0,0,16,0,0,12,-75.542137,2.4495585,0
42,2.4495585,1583,1,10,4,0.001947403,0,0,1,16,0,0,12,-75.516258,2.4495585,0
44,2.4147081,415,0,1,1,0.25876713,0,0,0,1,1,0,0,-75.45591,2.4147081,0
44,2.4147081,415,0,1,1,0.25876713,0,0,1,1,1,0,0,-75.45591,2.4147081,0
46,2.4147258,374,0,1,1,0.00037479401,0,0,0,0,0,0,11,-75.516258,2.4147258,0
46,2.4147258,374,0,1,1,0.00037479401,0,0,1,0,0,0,11,-75.516258,2.4147258,0
48,2.4476111,1582,0,0,1,0.001947403,0,0,0,11,0,0,12,-75.542137,2.4476111,0
48,2.4476111,1582,0,0,1,0.001947403,0,0,1,11,0,0,12,-75.542137,2.4476111,0
50,2.4492319,1585,1,0,2,0.00052976608,0,0,0,15,0,0,13,-75.529198,2.4492319,0
50,2.4492319,1585,1,0,2,0.00052976608,0,0,1,15,0,0,13,-75.516258,2.4492319,0
52,2.4459853,1584,0,1,1,0.0074663162,0,0,0,12,0,0,10,-75.516258,2.4459853,0
52,2.4459853,1584,0,1,1,0.0074663162,0,0,1,12,0,0,10,-75.516258,2.4459853,0
54,2.4487021,1586,0,0,1,0.00052976608,0,0,0,13,0,0,13,-75.529198,2.4487021,0
54,2.4487021,1586,0,0,1,0.00052976608,0,0,1,13,0,0,13,-75.529198,2.4487021,0
