"NodeId","Scalar","VertexId","CriticalType","RegionSize","RegionSpan","Points:0","Points:1","Points:2"
0,2.4079909,572,0,1,1,12,14,0
1,2.4080276,653,0,1,1,13,16,0
2,2.408617,735,0,0,1,15,18,0
3,2.3783476,1582,0,323,21,22,39,0
4,2.4082372,612,1,10,3,12,15,0
5,2.4086304,775,1,5,2,15,19,0
6,2.408808,695,1,1252,26,15,17,0
7,2.6035705,35,3,1252,26,35,0,0
