"NodeId","Scalar","VertexId","CriticalType","RegionSize","RegionSpan","Persistence","ClusterID","TreeID","isDummyNode","TrueNodeId","isImportantPair","isMultiPersPairNode","BranchNodeID","Points:0","Points:1","Points:2"
0,3.7870009,1599,3,384,12,1.4903257,0,0,0,59,1,0,0,-74.95816,3.7870009,0
2,2.3044012,1507,1,384,12,0.0028162003,0,0,0,58,0,0,1,-75.198105,2.3044012,0
2,2.3044012,1507,1,384,12,0.0028162003,0,0,1,58,0,0,1,-74.95816,2.3044012,0
4,2.3040946,1587,1,7,2,0.00041389465,0,0,0,55,0,0,2,-75.123589,2.3040946,0
4,2.3040946,1587,1,7,2,0.00041389465,0,0,1,55,0,0,2,-74.95816,2.3040946,0
6,2.3037357,874,1,102,17,1.5258789e-05,0,0,0,57,0,0,3,-75.272621,2.3037357,0
6,2.3037357,874,1,102,17,1.5258789e-05,0,0,1,57,0,0,3,-75.198105,2.3037357,0
8,2.3025858,1589,1,16,2,0.00073862076,0,0,0,36,0,0,4,-75.123589,2.3025858,0
8,2.3025858,1589,1,16,2,0.00073862076,0,0,1,36,0,0,4,-74.95816,2.3025858,0
10,2.3036807,1586,0,0,1,0.00041389465,0,0,0,27,0,0,2,-75.123589,2.3036807,0
10,2.3036807,1586,0,0,1,0.00041389465,0,0,1,27,0,0,2,-75.123589,2.3036807,0
12,2.3037026,954,1,7,2,1.5258789e-05,0,0,0,56,0,0,5,-75.272621,2.3037026,0
12,2.3037026,954,1,7,2,1.5258789e-05,0,0,1,56,0,0,5,-75.198105,2.3037026,0
14,2.3037205,835,0,0,1,1.5258789e-05,0,0,0,19,0,0,3,-75.272621,2.3037205,0
14,2.3037205,835,0,0,1,1.5258789e-05,0,0,1,19,0,0,3,-75.272621,2.3037205,0
16,2.3006992,1591,1,10,2,0.0013957024,0,0,0,32,0,0,6,-75.123589,2.3006992,0
16,2.3006992,1591,1,10,2,0.0013957024,0,0,1,32,0,0,6,-74.95816,2.3006992,0
18,2.3018472,1588,0,0,1,0.00073862076,0,0,0,28,0,0,4,-75.123589,2.3018472,0
18,2.3018472,1588,0,0,1,0.00073862076,0,0,1,28,0,0,4,-75.123589,2.3018472,0
20,2.3029587,1288,1,283,27,3.1232834e-05,0,0,0,54,0,0,7,-75.272621,2.3029587,0
20,2.3029587,1288,1,283,27,3.1232834e-05,0,0,1,54,0,0,7,-75.198105,2.3029587,0
22,2.3036873,955,0,0,1,1.5258789e-05,0,0,0,22,0,0,5,-75.272621,2.3036873,0
22,2.3036873,955,0,0,1,1.5258789e-05,0,0,1,22,0,0,5,-75.272621,2.3036873,0
24,2.2976706,1593,1,7,2,0.00068688393,0,0,0,31,0,0,8,-75.123589,2.2976706,0
24,2.2976706,1593,1,7,2,0.00068688393,0,0,1,31,0,0,8,-74.95816,2.2976706,0
26,2.2993035,1590,0,0,1,0.0013957024,0,0,0,29,0,0,6,-75.123589,2.2993035,0
26,2.2993035,1590,0,0,1,0.0013957024,0,0,1,29,0,0,6,-75.123589,2.2993035,0
28,2.3028312,587,1,90,26,5.7220459e-06,0,0,0,53,0,0,9,-75.272621,2.3028312,0
28,2.3028312,587,1,90,26,5.7220459e-06,0,0,1,53,0,0,9,-75.198105,2.3028312,0
30,2.3029275,1289,0,1,1,3.1232834e-05,0,0,0,25,0,0,7,-75.272621,2.3029275,0
30,2.3029275,1289,0,1,1,3.1232834e-05,0,0,1,25,0,0,7,-75.272621,2.3029275,0
32,2.2966752,1592,0,0,1,1.4903257,0,0,0,30,1,0,0,-74.95816,2.2966752,0
32,2.2966752,1592,0,0,1,1.4903257,0,0,1,30,1,0,0,-74.95816,2.2966752,0
34,2.2969837,1554,0,1,1,0.00068688393,0,0,0,26,0,0,8,-75.123589,2.2969837,0
34,2.2969837,1554,0,1,1,0.00068688393,0,0,1,26,0,0,8,-75.123589,2.2969837,0
36,2.3027687,467,1,43,3,1.001358e-05,0,0,0,52,0,0,10,-75.272621,2.3027687,0
36,2.3027687,467,1,43,3,1.001358e-05,0,0,1,52,0,0,10,-75.198105,2.3027687,0
38,2.3028255,627,0,0,1,5.7220459e-06,0,0,0,14,0,0,9,-75.272621,2.3028255,0
38,2.3028255,627,0,0,1,5.7220459e-06,0,0,1,14,0,0,9,-75.272621,2.3028255,0
40,2.3026512,1167,1,95,26,3.4570694e-05,0,0,0,51,0,0,11,-75.272621,2.3026512,0
