"NodeId","Scalar","VertexId","CriticalType","RegionSize","RegionSpan","Persistence","ClusterID","TreeID","isDummyNode","TrueNodeId","isImportantPair","isMultiPersPairNode","BranchNodeID","Points:0","Points:1","Points:2"
0,3.0020854,39,3,477,39,0.68487906,0,0,0,13,1,0,0,-75.340355,3.0020854,0
2,2.6388149,1597,1,477,39,0.0022451878,0,0,0,12,0,0,1,-75.421173,2.6388149,0
2,2.6388149,1597,1,477,39,0.0022451878,0,0,1,12,0,0,1,-75.340355,2.6388149,0
4,2.6156743,1595,1,51,2,0.00147295,0,0,0,11,0,0,2,-75.421173,2.6156743,0
4,2.6156743,1595,1,51,2,0.00147295,0,0,1,11,0,0,2,-75.340355,2.6156743,0
6,2.6365697,1598,0,0,1,0.0022451878,0,0,0,6,0,0,1,-75.421173,2.6365697,0
6,2.6365697,1598,0,0,1,0.0022451878,0,0,1,6,0,0,1,-75.421173,2.6365697,0
8,2.5946729,1593,1,50,2,0.00040960312,0,0,0,10,0,0,3,-75.421173,2.5946729,0
8,2.5946729,1593,1,50,2,0.00040960312,0,0,1,10,0,0,3,-75.340355,2.5946729,0
10,2.6142013,1596,0,0,1,0.00147295,0,0,0,5,0,0,2,-75.421173,2.6142013,0
10,2.6142013,1596,0,0,1,0.00147295,0,0,1,5,0,0,2,-75.421173,2.6142013,0
12,2.4844933,1171,1,475,24,0.030865908,0,0,0,9,0,0,4,-75.421173,2.4844933,0
12,2.4844933,1171,1,475,24,0.030865908,0,0,1,9,0,0,4,-75.340355,2.4844933,0
14,2.5942633,1594,0,0,1,0.00040960312,0,0,0,4,0,0,3,-75.421173,2.5942633,0
14,2.5942633,1594,0,0,1,0.00040960312,0,0,1,4,0,0,3,-75.421173,2.5942633,0
16,2.3172064,47,0,455,28,0.68487906,0,0,0,0,1,0,0,-75.340355,2.3172064,0
16,2.3172064,47,0,455,28,0.68487906,0,0,1,0,1,0,0,-75.340355,2.3172064,0
18,2.4580762,1575,1,77,10,8.1062317e-06,0,0,0,8,0,0,5,-75.455414,2.4580762,0
18,2.4580762,1575,1,77,10,8.1062317e-06,0,0,1,8,0,0,5,-75.421173,2.4580762,0
20,2.4566667,1573,1,0,2,0.0012302399,0,0,0,7,0,0,6,-75.455414,2.4566667,0
20,2.4566667,1573,1,0,2,0.0012302399,0,0,1,7,0,0,6,-75.421173,2.4566667,0
22,2.4580681,1576,0,0,1,8.1062317e-06,0,0,0,3,0,0,5,-75.455414,2.4580681,0
22,2.4580681,1576,0,0,1,8.1062317e-06,0,0,1,3,0,0,5,-75.455414,2.4580681,0
24,2.4536273,1574,0,1,1,0.030865908,0,0,0,2,0,0,4,-75.421173,2.4536273,0
24,2.4536273,1574,0,1,1,0.030865908,0,0,1,2,0,0,4,-75.421173,2.4536273,0
26,2.4554365,1572,0,0,1,0.0012302399,0,0,0,1,0,0,6,-75.455414,2.4554365,0
26,2.4554365,1572,0,0,1,0.0012302399,0,0,1,1,0,0,6,-75.455414,2.4554365,0
