"NodeId","Scalar","VertexId","CriticalType","RegionSize","RegionSpan","Persistence","ClusterID","TreeID","isDummyNode","TrueNodeId","isImportantPair","isMultiPersPairNode","BranchNodeID","Points:0","Points:1","Points:2"
0,5.7151985,1480,3,1493,25,3.3222477,0,0,0,7,1,0,0,-39.945927,5.7151985,0
2,2.4539576,982,1,1493,25,0.038793802,0,0,0,6,0,0,1,-40.145428,2.4539576,0
2,2.4539576,982,1,1493,25,0.038793802,0,0,1,6,0,0,1,-39.945927,2.4539576,0
4,2.4000027,1219,1,45,6,0.0012991428,0,0,0,4,0,0,2,-40.145428,2.4000027,0
4,2.4000027,1219,1,45,6,0.0012991428,0,0,1,4,0,0,2,-39.945927,2.4000027,0
6,2.4200871,659,1,47,8,0.0028493404,0,0,0,5,0,0,3,-40.311539,2.4200871,0
6,2.4200871,659,1,47,8,0.0028493404,0,0,1,5,0,0,3,-40.145428,2.4200871,0
8,2.3929508,1259,0,5,1,3.3222477,0,0,0,3,1,0,0,-39.945927,2.3929508,0
8,2.3929508,1259,0,5,1,3.3222477,0,0,1,3,1,0,0,-39.945927,2.3929508,0
10,2.3987036,1218,0,0,1,0.0012991428,0,0,0,2,0,0,2,-40.145428,2.3987036,0
10,2.3987036,1218,0,0,1,0.0012991428,0,0,1,2,0,0,2,-40.145428,2.3987036,0
12,2.4151638,658,0,1,1,0.038793802,0,0,0,0,0,0,1,-40.145428,2.4151638,0
12,2.4151638,658,0,1,1,0.038793802,0,0,1,0,0,0,1,-40.145428,2.4151638,0
14,2.4172378,699,0,1,1,0.0028493404,0,0,0,1,0,0,3,-40.311539,2.4172378,0
14,2.4172378,699,0,1,1,0.0028493404,0,0,1,1,0,0,3,-40.311539,2.4172378,0
