"ttkVertexScalarField","CriticalType","Coordinates:0","Coordinates:1","Coordinates:2","Points:0","Points:1","Points:2"
300,0,20,7,0,2.4340279,2.4340279,0
1599,3,39,39,0,2.4340279,2.6964889,0
