"NodeId","Scalar","VertexId","CriticalType","RegionSize","RegionSpan","Points:0","Points:1","Points:2"
0,2.5003302,1424,0,0,1,24,35,0
1,2.4973981,1466,0,3,1,26,36,0
2,2.4985819,1507,0,1,1,27,37,0
3,2.5043859,1549,0,0,1,29,38,0
4,2.4999657,1506,1,1,2,26,37,0
5,2.5005395,1464,1,7,5,24,36,0
6,2.50488,1509,1,1580,38,29,37,0
7,8.2482414,39,3,1580,38,39,0,0
