"ttkVertexScalarField","CriticalType","Coordinates:0","Coordinates:1","Coordinates:2","Points:0","Points:1","Points:2"
0,0,0,0,0,2.5078492,2.5078492,0
599,3,39,14,0,2.5078492,2.5712187,0
