"ttkVertexScalarField","CriticalType","Coordinates:0","Coordinates:1","Coordinates:2","Points:0","Points:1","Points:2"
904,0,24,22,0,2.4208305,2.4208305,0
39,3,39,0,0,2.4208305,316.08139,0
