"NodeId","Scalar","VertexId","CriticalType","RegionSize","RegionSpan","Persistence","ClusterID","TreeID","isDummyNode","TrueNodeId","isImportantPair","isMultiPersPairNode","BranchNodeID","Points:0","Points:1","Points:2"
0,2.2546989e+08,31,3,51,1,2.2546987e+08,0,0,0,75,1,0,0,1.1273487e+08,2.2546989e+08,0
2,19641550,70,1,51,1,1313388,0,0,0,74,0,0,1,88581408,19641550,0
2,19641550,70,1,51,1,1313388,0,0,1,74,0,0,1,1.1273487e+08,19641550,0
4,11946761,1492,1,45,40,6737955,0,0,0,73,0,0,2,-80521016,11946760,0
4,11946761,1492,1,45,40,6737955,0,0,1,73,0,0,2,1.1273487e+08,11946760,0
6,18328162,30,0,0,1,1313388,0,0,0,0,0,0,1,88581408,18328162,0
6,18328162,30,0,0,1,1313388,0,0,1,0,0,0,1,88581408,18328162,0
8,5208806,1571,0,3,2,6737955,0,0,0,37,0,0,2,-80521016,5208806,0
8,5208806,1571,0,3,2,6737955,0,0,1,37,0,0,2,-80521016,5208806,0
10,10639891,143,1,10,35,5294098.5,0,0,0,72,0,0,3,-69247520,10639891,0
10,10639891,143,1,10,35,5294098.5,0,0,1,72,0,0,3,1.1273487e+08,10639891,0
12,5345792.5,103,0,4,1,5294098.5,0,0,0,3,0,0,3,-69247520,5345792.5,0
12,5345792.5,103,0,4,1,5294098.5,0,0,1,3,0,0,3,-69247520,5345792.5,0
14,10241298,113,1,5,10,5084070,0,0,0,71,0,0,4,-57974016,10241298,0
14,10241298,113,1,5,10,5084070,0,0,1,71,0,0,4,1.1273487e+08,10241298,0
16,5157228,112,0,1,1,5084070,0,0,0,4,0,0,4,-57974016,5157228,0
16,5157228,112,0,1,1,5084070,0,0,1,4,0,0,4,-57974016,5157228,0
18,7901724,421,1,29,14,996030,0,0,0,70,0,0,5,88581408,7901724,0
18,7901724,421,1,29,14,996030,0,0,1,70,0,0,5,1.1273487e+08,7901724,0
20,6868473,263,1,22,4,2948755.8,0,0,0,69,0,0,6,-46700528,6868473,0
20,6868473,263,1,22,4,2948755.8,0,0,1,69,0,0,6,1.1273487e+08,6868473,0
22,6905694,422,0,0,1,996030,0,0,0,12,0,0,5,88581408,6905694,0
22,6905694,422,0,0,1,996030,0,0,1,12,0,0,5,88581408,6905694,0
24,3919717.2,223,0,1,1,2948755.8,0,0,0,5,0,0,6,-46700528,3919717.2,0
24,3919717.2,223,0,1,1,2948755.8,0,0,1,5,0,0,6,-46700528,3919717.2,0
26,6771962,1335,1,1,28,548802,0,0,0,68,0,0,7,-35427032,6771962,0
26,6771962,1335,1,1,28,548802,0,0,1,68,0,0,7,1.1273487e+08,6771962,0
28,6749216,139,1,1,30,2862404.5,0,0,0,67,0,0,8,-24153538,6749216,0
