"NodeId","Scalar","VertexId","CriticalType","RegionSize","RegionSpan","Persistence","ClusterID","TreeID","isDummyNode","TrueNodeId","isImportantPair","isMultiPersPairNode","BranchNodeID","Points:0","Points:1","Points:2"
0,2.6346149,39,3,1522,40,0.043730497,0,0,0,39,1,0,0,-75.387253,2.6346149,0
2,2.5939827,1587,1,1522,40,0.0012915134,0,0,0,38,0,0,1,-75.465782,2.5939827,0
2,2.5939827,1587,1,1522,40,0.0012915134,0,0,1,38,0,0,1,-75.387253,2.5939827,0
4,2.5939753,1589,1,1,2,0.00088572502,0,0,0,36,0,0,2,-75.476715,2.5939753,0
4,2.5939753,1589,1,1,2,0.00088572502,0,0,1,36,0,0,2,-75.465782,2.5939753,0
6,2.5939634,1585,1,1,2,0.00087332726,0,0,0,37,0,0,3,-75.4636,2.5939634,0
6,2.5939634,1585,1,1,2,0.00087332726,0,0,1,37,0,0,3,-75.387253,2.5939634,0
8,2.5939422,1591,1,1,2,0.00088000298,0,0,0,34,0,0,4,-75.474533,2.5939422,0
8,2.5939422,1591,1,1,2,0.00088000298,0,0,1,34,0,0,4,-75.465782,2.5939422,0
10,2.5930896,1588,0,0,1,0.00088572502,0,0,0,14,0,0,2,-75.476715,2.5930896,0
10,2.5930896,1588,0,0,1,0.00088572502,0,0,1,14,0,0,2,-75.476715,2.5930896,0
12,2.5939181,1583,1,2,2,0.000852108,0,0,0,35,0,0,5,-75.461411,2.5939181,0
12,2.5939181,1583,1,2,2,0.000852108,0,0,1,35,0,0,5,-75.387253,2.5939181,0
14,2.5930901,1586,0,0,1,0.00087332726,0,0,0,13,0,0,3,-75.4636,2.5930901,0
14,2.5930901,1586,0,0,1,0.00087332726,0,0,1,13,0,0,3,-75.4636,2.5930901,0
16,2.5938826,1593,1,1,2,0.00087380409,0,0,0,32,0,0,6,-75.472343,2.5938826,0
16,2.5938826,1593,1,1,2,0.00087380409,0,0,1,32,0,0,6,-75.465782,2.5938826,0
18,2.5930622,1590,0,0,1,0.00088000298,0,0,0,15,0,0,4,-75.474533,2.5930622,0
18,2.5930622,1590,0,0,1,0.00088000298,0,0,1,15,0,0,4,-75.474533,2.5930622,0
20,2.5938475,1581,1,2,2,0.000831604,0,0,0,33,0,0,7,-75.459229,2.5938475,0
20,2.5938475,1581,1,2,2,0.000831604,0,0,1,33,0,0,7,-75.387253,2.5938475,0
22,2.593066,1584,0,0,1,0.000852108,0,0,0,12,0,0,5,-75.461411,2.593066,0
22,2.593066,1584,0,0,1,0.000852108,0,0,1,12,0,0,5,-75.461411,2.593066,0
24,2.5937963,1595,1,1,2,0.00086688995,0,0,0,30,0,0,8,-75.470161,2.5937963,0
24,2.5937963,1595,1,1,2,0.00086688995,0,0,1,30,0,0,8,-75.465782,2.5937963,0
26,2.5930088,1592,0,0,1,0.00087380409,0,0,0,16,0,0,6,-75.472343,2.5930088,0
26,2.5930088,1592,0,0,1,0.00087380409,0,0,1,16,0,0,6,-75.472343,2.5930088,0
28,2.5937517,1579,1,2,2,0.00081181526,0,0,0,31,0,0,9,-75.457039,2.5937517,0
28,2.5937517,1579,1,2,2,0.00081181526,0,0,1,31,0,0,9,-75.387253,2.5937517,0
30,2.5930159,1582,0,0,1,0.000831604,0,0,0,11,0,0,7,-75.459229,2.5930159,0
30,2.5930159,1582,0,0,1,0.000831604,0,0,1,11,0,0,7,-75.459229,2.5930159,0
32,2.5936835,1597,1,1,2,0.00086069107,0,0,0,28,0,0,10,-75.467972,2.5936835,0
32,2.5936835,1597,1,1,2,0.00086069107,0,0,1,28,0,0,10,-75.465782,2.5936835,0
34,2.5929294,1594,0,0,1,0.00086688995,0,0,0,17,0,0,8,-75.470161,2.5929294,0
34,2.5929294,1594,0,0,1,0.00086688995,0,0,1,17,0,0,8,-75.470161,2.5929294,0
36,2.5936306,1577,1,3,2,0.0007917881,0,0,0,29,0,0,11,-75.454849,2.5936306,0
36,2.5936306,1577,1,3,2,0.0007917881,0,0,1,29,0,0,11,-75.387253,2.5936306,0
38,2.5929399,1580,0,0,1,0.00081181526,0,0,0,10,0,0,9,-75.457039,2.5929399,0
38,2.5929399,1580,0,0,1,0.00081181526,0,0,1,10,0,0,9,-75.457039,2.5929399,0
40,2.5926912,1598,0,2,1,0.0012915134,0,0,0,19,0,0,1,-75.465782,2.5926912,0
40,2.5926912,1598,0,2,1,0.0012915134,0,0,1,19,0,0,1,-75.465782,2.5926912,0
42,2.5928228,1596,0,0,1,0.00086069107,0,0,0,18,0,0,10,-75.467972,2.5928228,0
42,2.5928228,1596,0,0,1,0.00086069107,0,0,1,18,0,0,10,-75.467972,2.5928228,0
44,2.5934849,1575,1,3,2,0.00077056885,0,0,0,27,0,0,12,-75.452667,2.5934849,0
44,2.5934849,1575,1,3,2,0.00077056885,0,0,1,27,0,0,12,-75.387253,2.5934849,0
46,2.5928388,1578,0,0,1,0.0007917881,0,0,0,9,0,0,11,-75.454849,2.5928388,0
46,2.5928388,1578,0,0,1,0.0007917881,0,0,1,9,0,0,11,-75.454849,2.5928388,0
48,2.5933151,1573,1,4,2,0.00075078011,0,0,0,26,0,0,13,-75.450478,2.5933151,0
48,2.5933151,1573,1,4,2,0.00075078011,0,0,1,26,0,0,13,-75.387253,2.5933151,0
50,2.5927143,1576,0,0,1,0.00077056885,0,0,0,8,0,0,12,-75.452667,2.5927143,0
50,2.5927143,1576,0,0,1,0.00077056885,0,0,1,8,0,0,12,-75.452667,2.5927143,0
52,2.5931215,1571,1,3,2,0.00073003769,0,0,0,25,0,0,14,-75.448296,2.5931215,0
52,2.5931215,1571,1,3,2,0.00073003769,0,0,1,25,0,0,14,-75.387253,2.5931215,0
54,2.5925643,1574,0,0,1,0.00075078011,0,0,0,7,0,0,13,-75.450478,2.5925643,0
54,2.5925643,1574,0,0,1,0.00075078011,0,0,1,7,0,0,13,-75.450478,2.5925643,0
56,2.5929055,1569,1,3,2,0.0007109642,0,0,0,24,0,0,15,-75.446106,2.5929055,0
56,2.5929055,1569,1,3,2,0.0007109642,0,0,1,24,0,0,15,-75.387253,2.5929055,0
58,2.5923915,1572,0,0,1,0.00073003769,0,0,0,6,0,0,14,-75.448296,2.5923915,0
58,2.5923915,1572,0,0,1,0.00073003769,0,0,1,6,0,0,14,-75.448296,2.5923915,0
60,2.5926661,1567,1,2,2,0.00069069862,0,0,0,23,0,0,16,-75.443916,2.5926661,0
60,2.5926661,1567,1,2,2,0.00069069862,0,0,1,23,0,0,16,-75.387253,2.5926661,0
62,2.5921946,1570,0,0,1,0.0007109642,0,0,0,5,0,0,15,-75.446106,2.5921946,0
62,2.5921946,1570,0,0,1,0.0007109642,0,0,1,5,0,0,15,-75.446106,2.5921946,0
64,2.5924056,1565,1,3,2,0.00067090988,0,0,0,22,0,0,17,-75.441734,2.5924056,0
64,2.5924056,1565,1,3,2,0.00067090988,0,0,1,22,0,0,17,-75.387253,2.5924056,0
66,2.5919755,1568,0,0,1,0.00069069862,0,0,0,4,0,0,16,-75.443916,2.5919755,0
66,2.5919755,1568,0,0,1,0.00069069862,0,0,1,4,0,0,16,-75.443916,2.5919755,0
68,2.5921235,1563,1,1,2,0.00065159798,0,0,0,21,0,0,18,-75.439545,2.5921235,0
68,2.5921235,1563,1,1,2,0.00065159798,0,0,1,21,0,0,18,-75.387253,2.5921235,0
70,2.5917346,1566,0,0,1,0.00067090988,0,0,0,3,0,0,17,-75.441734,2.5917346,0
70,2.5917346,1566,0,0,1,0.00067090988,0,0,1,3,0,0,17,-75.441734,2.5917346,0
72,2.5918207,1561,1,1,2,0.00063252449,0,0,0,20,0,0,19,-75.437363,2.5918207,0
72,2.5918207,1561,1,1,2,0.00063252449,0,0,1,20,0,0,19,-75.387253,2.5918207,0
74,2.5914719,1564,0,0,1,0.00065159798,0,0,0,2,0,0,18,-75.439545,2.5914719,0
74,2.5914719,1564,0,0,1,0.00065159798,0,0,1,2,0,0,18,-75.439545,2.5914719,0
76,2.5908844,1560,0,1,1,0.043730497,0,0,0,0,1,0,0,-75.387253,2.5908844,0
76,2.5908844,1560,0,1,1,0.043730497,0,0,1,0,1,0,0,-75.387253,2.5908844,0
78,2.5911882,1562,0,0,1,0.00063252449,0,0,0,1,0,0,19,-75.437363,2.5911882,0
78,2.5911882,1562,0,0,1,0.00063252449,0,0,1,1,0,0,19,-75.437363,2.5911882,0
