"ttkVertexScalarField","CriticalType","Coordinates:0","Coordinates:1","Coordinates:2","Points:0","Points:1","Points:2"
1101,0,21,27,0,2.3785353,2.3785353,0
1,3,1,0,0,2.3785353,5.3255544,0
738,0,18,18,0,2.4083009,2.4083009,0
779,1,19,19,0,2.4083009,2.4111564,0
