"ttkVertexScalarField","CriticalType","Coordinates:0","Coordinates:1","Coordinates:2","Points:0","Points:1","Points:2"
1466,0,26,36,0,2.4973981,2.4973981,0
39,3,39,0,0,2.4973981,8.2482414,0
1507,0,27,37,0,2.4985819,2.4985819,0
1506,1,26,37,0,2.4985819,2.4999657,0
1424,0,24,35,0,2.5003302,2.5003302,0
1464,1,24,36,0,2.5003302,2.5005395,0
1549,0,29,38,0,2.5043859,2.5043859,0
1509,1,29,37,0,2.5043859,2.50488,0
