"NodeId","Scalar","VertexId","CriticalType","RegionSize","RegionSpan","Persistence","ClusterID","TreeID","isDummyNode","TrueNodeId","isImportantPair","isMultiPersPairNode","BranchNodeID","Points:0","Points:1","Points:2"
0,5.7894163,39,3,1568,39,3.4367471,0,0,0,7,1,0,0,-61.928955,5.7894163,0
2,2.3560457,1131,1,1568,39,8.2731247e-05,0,0,0,6,0,0,1,-62.142204,2.3560457,0
2,2.3560457,1131,1,1568,39,8.2731247e-05,0,0,1,6,0,0,1,-61.928955,2.3560457,0
4,2.3534832,1048,1,19,3,9.3698502e-05,0,0,0,5,0,0,2,-62.142204,2.3534832,0
4,2.3534832,1048,1,19,3,9.3698502e-05,0,0,1,5,0,0,2,-61.928955,2.3534832,0
6,2.355963,1171,0,0,1,8.2731247e-05,0,0,0,3,0,0,1,-62.142204,2.355963,0
6,2.355963,1171,0,0,1,8.2731247e-05,0,0,1,3,0,0,1,-62.142204,2.355963,0
8,2.3533742,1006,1,1,2,0.00020837784,0,0,0,4,0,0,3,-62.142204,2.3533742,0
8,2.3533742,1006,1,1,2,0.00020837784,0,0,1,4,0,0,3,-61.928955,2.3533742,0
10,2.3533895,1049,0,1,1,9.3698502e-05,0,0,0,2,0,0,2,-62.142204,2.3533895,0
10,2.3533895,1049,0,1,1,9.3698502e-05,0,0,1,2,0,0,2,-62.142204,2.3533895,0
12,2.3526692,1047,0,3,1,3.4367471,0,0,0,1,1,0,0,-61.928955,2.3526692,0
12,2.3526692,1047,0,3,1,3.4367471,0,0,1,1,1,0,0,-61.928955,2.3526692,0
14,2.3531659,966,0,0,1,0.00020837784,0,0,0,0,0,0,3,-62.142204,2.3531659,0
14,2.3531659,966,0,0,1,0.00020837784,0,0,1,0,0,0,3,-62.142204,2.3531659,0
