"NodeId","Scalar","VertexId","CriticalType","RegionSize","RegionSpan","Persistence","ClusterID","TreeID","isDummyNode","TrueNodeId","isImportantPair","isMultiPersPairNode","BranchNodeID","Points:0","Points:1","Points:2"
0,57177648,35,3,23,4,57177616,0,0,0,73,1,0,0,28588762,57177648,0
2,8675037,111,1,23,4,2632990.5,0,0,0,72,0,0,1,21756038,8675037,0
2,8675037,111,1,23,4,2632990.5,0,0,1,72,0,0,1,28588762,8675037,0
4,3655095,69,1,55,2,1596190.2,0,0,0,71,0,0,2,-3973887,3655095.2,0
4,3655095,69,1,55,2,1596190.2,0,0,1,71,0,0,2,28588762,3655095.2,0
6,6042046.5,152,0,2,1,2632990.5,0,0,0,3,0,0,1,21756038,6042046.5,0
6,6042046.5,152,0,2,1,2632990.5,0,0,1,3,0,0,1,21756038,6042046.5,0
8,2058904.8,30,0,1,1,1596190.2,0,0,0,0,0,0,2,-3973887,2058904.9,0
8,2058904.8,30,0,1,1,1596190.2,0,0,1,0,0,0,2,-3973887,2058904.9,0
10,3633972.2,1536,1,1,39,2149142.5,0,0,0,70,0,0,3,-1115006.2,3633972.5,0
10,3633972.2,1536,1,1,39,2149142.5,0,0,1,70,0,0,3,28588762,3633972.5,0
12,1484829.8,1576,0,1,1,2149142.5,0,0,0,36,0,0,3,-1115006.2,1484829.9,0
12,1484829.8,1576,0,1,1,2149142.5,0,0,1,36,0,0,3,-1115006.2,1484829.9,0
14,3537708.5,1336,1,1,5,2252026,0,0,0,69,0,0,4,1743874.5,3537708.8,0
14,3537708.5,1336,1,1,5,2252026,0,0,1,69,0,0,4,28588762,3537708.8,0
16,1285682.4,1416,0,4,2,2252026,0,0,0,34,0,0,4,1743874.5,1285682.5,0
16,1285682.4,1416,0,4,2,2252026,0,0,1,34,0,0,4,1743874.5,1285682.5,0
18,3044765.8,306,1,8,27,1611043,0,0,0,68,0,0,5,7461635.5,3044766,0
18,3044765.8,306,1,8,27,1611043,0,0,1,68,0,0,5,28588762,3044766,0
20,1675439.6,144,1,48,4,742632.94,0,0,0,66,0,0,6,10320516,1675439.8,0
