"NodeId","Scalar","VertexId","CriticalType","RegionSize","RegionSpan","Points:0","Points:1","Points:2"
0,2.5539615,679,0,192,17,39,16,0
1,2.6018832,698,0,0,1,18,17,0
2,2.6018016,739,0,1,1,19,18,0
3,2.601969,741,0,0,1,21,18,0
4,2.60197,738,1,2,3,18,18,0
5,2.6020823,702,1,2,1,22,17,0
6,2.6021526,701,1,1395,23,21,17,0
7,2.851687,1590,3,1395,23,30,39,0
