"NodeId","Scalar","VertexId","CriticalType","RegionSize","RegionSpan","Persistence","ClusterID","TreeID","isDummyNode","TrueNodeId","isImportantPair","isMultiPersPairNode","BranchNodeID","Points:0","Points:1","Points:2"
0,5.8866148,0,3,1279,17,3.4229989,0,0,0,11,1,0,0,-59.824883,5.8866148,0
2,2.6903014,335,1,1279,17,0.0010774136,0,0,0,10,0,0,1,-60.028919,2.6903014,0
2,2.6903014,335,1,1279,17,0.0010774136,0,0,1,10,0,0,1,-59.824883,2.6903014,0
4,2.6664855,416,1,59,2,0.0016102791,0,0,0,9,0,0,2,-60.028919,2.6664855,0
4,2.6664855,416,1,59,2,0.0016102791,0,0,1,9,0,0,2,-59.824883,2.6664855,0
6,2.689224,334,0,0,1,0.0010774136,0,0,0,0,0,0,1,-60.028919,2.689224,0
6,2.689224,334,0,0,1,0.0010774136,0,0,1,0,0,0,1,-60.028919,2.689224,0
8,2.6035209,780,1,162,9,0.0013329983,0,0,0,8,0,0,3,-60.028919,2.6035209,0
8,2.6035209,780,1,162,9,0.0013329983,0,0,1,8,0,0,3,-59.824883,2.6035209,0
10,2.6648753,376,0,0,1,0.0016102791,0,0,0,1,0,0,2,-60.028919,2.6648753,0
10,2.6648753,376,0,0,1,0.0016102791,0,0,1,1,0,0,2,-60.028919,2.6648753,0
12,2.4786909,751,1,84,11,0.001250267,0,0,0,6,0,0,4,-60.028919,2.4786909,0
12,2.4786909,751,1,84,11,0.001250267,0,0,1,6,0,0,4,-59.824883,2.4786909,0
14,2.602963,779,1,0,1,0.00025463104,0,0,0,7,0,0,5,-60.200069,2.602963,0
14,2.602963,779,1,0,1,0.00025463104,0,0,1,7,0,0,5,-60.028919,2.602963,0
16,2.4636159,752,0,4,1,3.4229989,0,0,0,4,1,0,0,-59.824883,2.4636159,0
16,2.4636159,752,0,4,1,3.4229989,0,0,1,4,1,0,0,-59.824883,2.4636159,0
18,2.4774406,750,0,0,1,0.001250267,0,0,0,3,0,0,4,-60.028919,2.4774406,0
18,2.4774406,750,0,0,1,0.001250267,0,0,1,3,0,0,4,-60.028919,2.4774406,0
20,2.6021879,740,0,0,1,0.0013329983,0,0,0,2,0,0,3,-60.028919,2.6021879,0
20,2.6021879,740,0,0,1,0.0013329983,0,0,1,2,0,0,3,-60.028919,2.6021879,0
22,2.6027083,819,0,0,1,0.00025463104,0,0,0,5,0,0,5,-60.200069,2.6027083,0
22,2.6027083,819,0,0,1,0.00025463104,0,0,1,5,0,0,5,-60.200069,2.6027083,0
