"ttkVertexScalarField","CriticalType","Coordinates:0","Coordinates:1","Coordinates:2","Points:0","Points:1","Points:2"
894,0,14,22,0,2.3528204,2.3528204,0
39,3,39,0,0,2.3528204,95.300713,0
975,0,15,24,0,2.3546798,2.3546798,0
935,1,15,23,0,2.3546798,2.3550208,0
