"NodeId","Scalar","VertexId","CriticalType","RegionSize","RegionSpan","Persistence","ClusterID","TreeID","isDummyNode","TrueNodeId","isImportantPair","isMultiPersPairNode","BranchNodeID","Points:0","Points:1","Points:2"
0,54.736378,1599,3,667,21,52.432529,0,0,0,41,1,0,0,-47.479889,54.736378,0
2,2.3073604,1418,1,667,21,2.3841858e-07,0,0,0,40,0,0,1,-52.198814,2.3073604,0
2,2.3073604,1418,1,667,21,2.3841858e-07,0,0,1,40,0,0,1,-47.479889,2.3073604,0
4,2.3054681,1091,1,383,10,9.7751617e-06,0,0,0,39,0,0,2,-52.198814,2.3054681,0
4,2.3054681,1091,1,383,10,9.7751617e-06,0,0,1,39,0,0,2,-47.479889,2.3054681,0
6,2.3073602,1457,0,0,1,2.3841858e-07,0,0,0,20,0,0,1,-52.198814,2.3073602,0
6,2.3073602,1457,0,0,1,2.3841858e-07,0,0,1,20,0,0,1,-52.198814,2.3073602,0
8,2.3053136,1048,1,82,3,2.1457672e-06,0,0,0,38,0,0,3,-52.198814,2.3053136,0
8,2.3053136,1048,1,82,3,2.1457672e-06,0,0,1,38,0,0,3,-47.479889,2.3053136,0
10,2.3054583,1131,0,0,1,9.7751617e-06,0,0,0,19,0,0,2,-52.198814,2.3054583,0
10,2.3054583,1131,0,0,1,9.7751617e-06,0,0,1,19,0,0,2,-52.198814,2.3054583,0
12,2.3052683,1047,1,14,1,6.6757202e-06,0,0,0,37,0,0,4,-52.198814,2.3052683,0
12,2.3052683,1047,1,14,1,6.6757202e-06,0,0,1,37,0,0,4,-47.479889,2.3052683,0
14,2.3053114,1049,0,0,1,2.1457672e-06,0,0,0,17,0,0,3,-52.198814,2.3053114,0
14,2.3053114,1049,0,0,1,2.1457672e-06,0,0,1,17,0,0,3,-52.198814,2.3053114,0
16,2.305197,927,1,41,3,1.0251999e-05,0,0,0,36,0,0,5,-52.198814,2.305197,0
16,2.305197,927,1,41,3,1.0251999e-05,0,0,1,36,0,0,5,-47.479889,2.305197,0
18,2.3052616,1087,0,0,1,6.6757202e-06,0,0,0,18,0,0,4,-52.198814,2.3052616,0
18,2.3052616,1087,0,0,1,6.6757202e-06,0,0,1,18,0,0,4,-52.198814,2.3052616,0
20,2.3051326,767,1,37,4,3.8385391e-05,0,0,0,35,0,0,6,-54.820442,2.3051326,0
20,2.3051326,767,1,37,4,3.8385391e-05,0,0,1,35,0,0,6,-47.479889,2.3051326,0
22,2.3051867,967,0,0,1,1.0251999e-05,0,0,0,16,0,0,5,-52.198814,2.3051867,0
22,2.3051867,967,0,0,1,1.0251999e-05,0,0,1,16,0,0,5,-52.198814,2.3051867,0
24,2.3050942,807,0,2,1,3.8385391e-05,0,0,0,15,0,0,6,-54.820442,2.3050942,0
24,2.3050942,807,0,2,1,3.8385391e-05,0,0,1,15,0,0,6,-54.820442,2.3050942,0
26,2.3051314,431,1,0,25,3.5762787e-05,0,0,0,34,0,0,7,-52.198814,2.3051314,0
26,2.3051314,431,1,0,25,3.5762787e-05,0,0,1,34,0,0,7,-47.479889,2.3051314,0
28,2.305064,568,1,32,23,2.0742416e-05,0,0,0,33,0,0,8,-52.198814,2.305064,0
28,2.305064,568,1,32,23,2.0742416e-05,0,0,1,33,0,0,8,-47.479889,2.305064,0
30,2.3050957,352,0,1,2,3.5762787e-05,0,0,0,11,0,0,7,-52.198814,2.3050957,0
30,2.3050957,352,0,1,2,3.5762787e-05,0,0,1,11,0,0,7,-52.198814,2.3050957,0
32,2.3049967,609,1,29,1,2.3365021e-05,0,0,0,32,0,0,9,-52.198814,2.3049967,0
32,2.3049967,609,1,29,1,2.3365021e-05,0,0,1,32,0,0,9,-47.479889,2.3049967,0
34,2.3050432,567,0,0,1,2.0742416e-05,0,0,0,13,0,0,8,-52.198814,2.3050432,0
34,2.3050432,567,0,0,1,2.0742416e-05,0,0,1,13,0,0,8,-52.198814,2.3050432,0
36,2.3048279,130,1,77,12,0.00016355515,0,0,0,31,0,0,10,-57.442066,2.3048279,0
36,2.3048279,130,1,77,12,0.00016355515,0,0,1,31,0,0,10,-47.479889,2.3048279,0
38,2.3049734,649,0,0,1,2.3365021e-05,0,0,0,14,0,0,9,-52.198814,2.3049734,0
38,2.3049734,649,0,0,1,2.3365021e-05,0,0,1,14,0,0,9,-52.198814,2.3049734,0
40,2.3046644,90,0,0,1,0.00016355515,0,0,0,2,0,0,10,-57.442066,2.3046644,0
40,2.3046644,90,0,0,1,0.00016355515,0,0,1,2,0,0,10,-57.442066,2.3046644,0
42,2.3048086,249,1,5,3,5.2928925e-05,0,0,0,30,0,0,11,-54.820442,2.3048086,0
42,2.3048086,249,1,5,3,5.2928925e-05,0,0,1,30,0,0,11,-47.479889,2.3048086,0
44,2.304755,210,1,22,1,1.335144e-05,0,0,0,29,0,0,12,-52.198814,2.304755,0
44,2.304755,210,1,22,1,1.335144e-05,0,0,1,29,0,0,12,-47.479889,2.304755,0
46,2.3047557,288,0,2,1,5.2928925e-05,0,0,0,10,0,0,11,-54.820442,2.3047557,0
46,2.3047557,288,0,2,1,5.2928925e-05,0,0,1,10,0,0,11,-54.820442,2.3047557,0
48,2.3046947,252,1,20,2,3.0994415e-05,0,0,0,28,0,0,13,-52.198814,2.3046947,0
48,2.3046947,252,1,20,2,3.0994415e-05,0,0,1,28,0,0,13,-47.479889,2.3046947,0
50,2.3047416,169,0,1,1,1.335144e-05,0,0,0,4,0,0,12,-52.198814,2.3047416,0
50,2.3047416,169,0,1,1,1.335144e-05,0,0,1,4,0,0,12,-52.198814,2.3047416,0
52,2.3043721,345,1,111,13,1.6689301e-05,0,0,0,27,0,0,14,-52.198814,2.3043721,0
52,2.3043721,345,1,111,13,1.6689301e-05,0,0,1,27,0,0,14,-47.479889,2.3043721,0
54,2.3046637,251,0,0,1,3.0994415e-05,0,0,0,7,0,0,13,-52.198814,2.3046637,0
54,2.3046637,251,0,0,1,3.0994415e-05,0,0,1,7,0,0,13,-52.198814,2.3046637,0
56,2.3043325,176,1,6,9,1.6689301e-05,0,0,0,26,0,0,15,-52.198814,2.3043325,0
56,2.3043325,176,1,6,9,1.6689301e-05,0,0,1,26,0,0,15,-47.479889,2.3043325,0
58,2.3043554,385,0,0,1,1.6689301e-05,0,0,0,12,0,0,14,-52.198814,2.3043554,0
58,2.3043554,385,0,0,1,1.6689301e-05,0,0,1,12,0,0,14,-52.198814,2.3043554,0
60,2.3042834,264,1,14,8,4.7683716e-07,0,0,0,25,0,0,16,-62.685318,2.3042834,0
60,2.3042834,264,1,14,8,4.7683716e-07,0,0,1,25,0,0,16,-47.479889,2.3042834,0
62,2.3043158,215,0,0,1,1.6689301e-05,0,0,0,6,0,0,15,-52.198814,2.3043158,0
62,2.3043158,215,0,0,1,1.6689301e-05,0,0,1,6,0,0,15,-52.198814,2.3043158,0
64,2.3042824,180,1,0,4,0.00010561943,0,0,0,24,0,0,17,-57.442066,2.3042824,0
64,2.3042824,180,1,0,4,0.00010561943,0,0,1,24,0,0,17,-47.479889,2.3042824,0
66,2.3042829,265,0,0,1,4.7683716e-07,0,0,0,9,0,0,16,-62.685318,2.3042829,0
66,2.3042829,265,0,0,1,4.7683716e-07,0,0,1,9,0,0,16,-62.685318,2.3042829,0
