"NodeId","Scalar","VertexId","CriticalType","RegionSize","RegionSpan","Persistence","ClusterID","TreeID","isDummyNode","TrueNodeId","isImportantPair","isMultiPersPairNode","BranchNodeID","Points:0","Points:1","Points:2"
0,2.3054779,1599,3,1058,39,0.00032305717,0,0,0,39,1,0,0,-75.694687,2.3054779,0
2,2.3052647,38,1,1058,39,4.0531158e-06,0,0,0,38,0,0,1,-75.744698,2.3052647,0
2,2.3052647,38,1,1058,39,4.0531158e-06,0,0,1,38,0,0,1,-75.694687,2.3052647,0
4,2.3052578,36,1,45,2,3.5762787e-06,0,0,0,37,0,0,2,-75.744698,2.3052578,0
4,2.3052578,36,1,45,2,3.5762787e-06,0,0,1,37,0,0,2,-75.694687,2.3052578,0
6,2.3052607,39,0,0,1,4.0531158e-06,0,0,0,19,0,0,1,-75.744698,2.3052607,0
6,2.3052607,39,0,0,1,4.0531158e-06,0,0,1,19,0,0,1,-75.744698,2.3052607,0
8,2.305249,34,1,53,2,2.8610229e-06,0,0,0,36,0,0,3,-75.744698,2.305249,0
8,2.305249,34,1,53,2,2.8610229e-06,0,0,1,36,0,0,3,-75.694687,2.305249,0
10,2.3052542,37,0,0,1,3.5762787e-06,0,0,0,18,0,0,2,-75.744698,2.3052542,0
10,2.3052542,37,0,0,1,3.5762787e-06,0,0,1,18,0,0,2,-75.744698,2.3052542,0
12,2.3052416,32,1,53,2,3.5762787e-06,0,0,0,35,0,0,4,-75.744698,2.3052416,0
12,2.3052416,32,1,53,2,3.5762787e-06,0,0,1,35,0,0,4,-75.694687,2.3052416,0
14,2.3052461,35,0,0,1,2.8610229e-06,0,0,0,17,0,0,3,-75.744698,2.3052461,0
14,2.3052461,35,0,0,1,2.8610229e-06,0,0,1,17,0,0,3,-75.744698,2.3052461,0
16,2.3052335,30,1,49,2,7.1525574e-07,0,0,0,34,0,0,5,-75.744698,2.3052335,0
16,2.3052335,30,1,49,2,7.1525574e-07,0,0,1,34,0,0,5,-75.694687,2.3052335,0
18,2.305238,33,0,0,1,3.5762787e-06,0,0,0,16,0,0,4,-75.744698,2.305238,0
18,2.305238,33,0,0,1,3.5762787e-06,0,0,1,16,0,0,4,-75.744698,2.305238,0
20,2.3052292,28,1,27,2,2.3841858e-06,0,0,0,33,0,0,6,-75.744698,2.3052292,0
20,2.3052292,28,1,27,2,2.3841858e-06,0,0,1,33,0,0,6,-75.694687,2.3052292,0
22,2.3052328,31,0,0,1,7.1525574e-07,0,0,0,15,0,0,5,-75.744698,2.3052328,0
22,2.3052328,31,0,0,1,7.1525574e-07,0,0,1,15,0,0,5,-75.744698,2.3052328,0
24,2.3052225,26,1,39,2,4.7683716e-07,0,0,0,32,0,0,7,-75.744698,2.3052225,0
24,2.3052225,26,1,39,2,4.7683716e-07,0,0,1,32,0,0,7,-75.694687,2.3052225,0
26,2.3052268,29,0,0,1,2.3841858e-06,0,0,0,14,0,0,6,-75.744698,2.3052268,0
26,2.3052268,29,0,0,1,2.3841858e-06,0,0,1,14,0,0,6,-75.744698,2.3052268,0
28,2.3052149,24,1,42,2,7.1525574e-07,0,0,0,31,0,0,8,-75.744698,2.3052149,0
28,2.3052149,24,1,42,2,7.1525574e-07,0,0,1,31,0,0,8,-75.694687,2.3052149,0
30,2.305222,27,0,0,1,4.7683716e-07,0,0,0,13,0,0,7,-75.744698,2.305222,0
30,2.305222,27,0,0,1,4.7683716e-07,0,0,1,13,0,0,7,-75.744698,2.305222,0
32,2.305207,22,1,46,2,4.7683716e-07,0,0,0,30,0,0,9,-75.744698,2.305207,0
32,2.305207,22,1,46,2,4.7683716e-07,0,0,1,30,0,0,9,-75.694687,2.305207,0
34,2.3052142,25,0,0,1,7.1525574e-07,0,0,0,12,0,0,8,-75.744698,2.3052142,0
34,2.3052142,25,0,0,1,7.1525574e-07,0,0,1,12,0,0,8,-75.744698,2.3052142,0
36,2.3052008,20,1,39,2,1.4305115e-06,0,0,0,29,0,0,10,-75.744698,2.3052008,0
36,2.3052008,20,1,39,2,1.4305115e-06,0,0,1,29,0,0,10,-75.694687,2.3052008,0
38,2.3052065,23,0,0,1,4.7683716e-07,0,0,0,11,0,0,9,-75.744698,2.3052065,0
38,2.3052065,23,0,0,1,4.7683716e-07,0,0,1,11,0,0,9,-75.744698,2.3052065,0
40,2.3051946,18,1,29,2,1.9073486e-06,0,0,0,28,0,0,11,-75.744698,2.3051946,0
40,2.3051946,18,1,29,2,1.9073486e-06,0,0,1,28,0,0,11,-75.694687,2.3051946,0
42,2.3051994,21,0,0,1,1.4305115e-06,0,0,0,10,0,0,10,-75.744698,2.3051994,0
