"ttkVertexScalarField","CriticalType","Coordinates:0","Coordinates:1","Coordinates:2","Points:0","Points:1","Points:2"
1,0,1,0,0,2.4436812,2.4436812,0
1599,3,39,39,0,2.4436812,2.4682968,0
3,0,3,0,0,2.4443641,2.4443641,0
2,1,2,0,0,2.4443641,2.4443765,0
5,0,5,0,0,2.4450614,2.4450614,0
4,1,4,0,0,2.4450614,2.4450629,0
