"ttkVertexScalarField","CriticalType","Coordinates:0","Coordinates:1","Coordinates:2","Points:0","Points:1","Points:2"
679,0,39,16,0,2.5539615,2.5539615,0
1590,3,30,39,0,2.5539615,2.851687,0
739,0,19,18,0,2.6018016,2.6018016,0
701,1,21,17,0,2.6018016,2.6021526,0
698,0,18,17,0,2.6018832,2.6018832,0
738,1,18,18,0,2.6018832,2.60197,0
741,0,21,18,0,2.601969,2.601969,0
702,1,22,17,0,2.601969,2.6020823,0
