"NodeId","Scalar","VertexId","CriticalType","RegionSize","RegionSpan","Persistence","ClusterID","TreeID","isDummyNode","TrueNodeId","isImportantPair","isMultiPersPairNode","BranchNodeID","Points:0","Points:1","Points:2"
0,2.6819839,31,3,1490,42,0.12731934,0,0,0,39,1,0,0,-75.381676,2.6819839,0
2,2.567096,1575,1,1490,42,0.0044138432,0,0,0,38,0,0,1,-75.477829,2.567096,0
2,2.567096,1575,1,1490,42,0.0044138432,0,0,1,38,0,0,1,-75.381676,2.567096,0
4,2.5669932,1577,1,1,2,0.001491785,0,0,0,36,0,0,2,-75.471466,2.5669932,0
4,2.5669932,1577,1,1,2,0.001491785,0,0,1,36,0,0,2,-75.381676,2.5669932,0
6,2.5670433,1573,1,1,2,0.0014719963,0,0,0,37,0,0,3,-75.522392,2.5670433,0
6,2.5670433,1573,1,1,2,0.0014719963,0,0,1,37,0,0,3,-75.477829,2.5670433,0
8,2.566726,1579,1,4,2,0.0014519691,0,0,0,33,0,0,4,-75.465096,2.566726,0
8,2.566726,1579,1,4,2,0.0014519691,0,0,1,33,0,0,4,-75.381676,2.566726,0
10,2.5655015,1576,0,0,1,0.001491785,0,0,0,8,0,0,2,-75.471466,2.5655015,0
10,2.5655015,1576,0,0,1,0.001491785,0,0,1,8,0,0,2,-75.471466,2.5655015,0
12,2.5668459,1571,1,2,2,0.0013523102,0,0,0,35,0,0,5,-75.516022,2.5668459,0
12,2.5668459,1571,1,2,2,0.0013523102,0,0,1,35,0,0,5,-75.477829,2.5668459,0
14,2.5655713,1574,0,0,1,0.0014719963,0,0,0,7,0,0,3,-75.522392,2.5655713,0
14,2.5655713,1574,0,0,1,0.0014719963,0,0,1,7,0,0,3,-75.522392,2.5655713,0
16,2.566288,1581,1,3,2,0.0014061928,0,0,0,31,0,0,6,-75.458733,2.566288,0
16,2.566288,1581,1,3,2,0.0014061928,0,0,1,31,0,0,6,-75.381676,2.566288,0
18,2.565274,1578,0,0,1,0.0014519691,0,0,0,9,0,0,4,-75.465096,2.565274,0
18,2.565274,1578,0,0,1,0.0014519691,0,0,1,9,0,0,4,-75.465096,2.565274,0
20,2.5665174,1569,1,3,2,0.0012376308,0,0,0,34,0,0,7,-75.509659,2.5665174,0
20,2.5665174,1569,1,3,2,0.0012376308,0,0,1,34,0,0,7,-75.477829,2.5665174,0
22,2.5654936,1572,0,0,1,0.0013523102,0,0,0,6,0,0,5,-75.516022,2.5654936,0
22,2.5654936,1572,0,0,1,0.0013523102,0,0,1,6,0,0,5,-75.516022,2.5654936,0
24,2.5656786,1583,1,7,2,0.0013563633,0,0,0,29,0,0,8,-75.452362,2.5656786,0
24,2.5656786,1583,1,7,2,0.0013563633,0,0,1,29,0,0,8,-75.381676,2.5656786,0
26,2.5648818,1580,0,0,1,0.0014061928,0,0,0,10,0,0,6,-75.458733,2.5648818,0
26,2.5648818,1580,0,0,1,0.0014061928,0,0,1,10,0,0,6,-75.458733,2.5648818,0
28,2.566072,1567,1,3,2,0.0011286736,0,0,0,32,0,0,9,-75.503296,2.566072,0
28,2.566072,1567,1,3,2,0.0011286736,0,0,1,32,0,0,9,-75.477829,2.566072,0
30,2.5652797,1570,0,0,1,0.0012376308,0,0,0,5,0,0,7,-75.509659,2.5652797,0
30,2.5652797,1570,0,0,1,0.0012376308,0,0,1,5,0,0,7,-75.509659,2.5652797,0
32,2.5648975,1585,1,5,2,0.0013024807,0,0,0,27,0,0,10,-75.445999,2.5648975,0
32,2.5648975,1585,1,5,2,0.0013024807,0,0,1,27,0,0,10,-75.381676,2.5648975,0
34,2.5643222,1582,0,0,1,0.0013563633,0,0,0,11,0,0,8,-75.452362,2.5643222,0
34,2.5643222,1582,0,0,1,0.0013563633,0,0,1,11,0,0,8,-75.452362,2.5643222,0
36,2.5655258,1565,1,2,2,0.001026392,0,0,0,30,0,0,11,-75.496925,2.5655258,0
36,2.5655258,1565,1,2,2,0.001026392,0,0,1,30,0,0,11,-75.477829,2.5655258,0
38,2.5649433,1568,0,0,1,0.0011286736,0,0,0,4,0,0,9,-75.503296,2.5649433,0
38,2.5649433,1568,0,0,1,0.0011286736,0,0,1,4,0,0,9,-75.503296,2.5649433,0
40,2.563951,1587,1,8,2,0.0012471676,0,0,0,25,0,0,12,-75.439636,2.563951,0
40,2.563951,1587,1,8,2,0.0012471676,0,0,1,25,0,0,12,-75.381676,2.563951,0
42,2.5635951,1584,0,0,1,0.0013024807,0,0,0,12,0,0,10,-75.445999,2.5635951,0
42,2.5635951,1584,0,0,1,0.0013024807,0,0,1,12,0,0,10,-75.445999,2.5635951,0
44,2.5648963,1563,1,3,2,0.0009329319,0,0,0,28,0,0,13,-75.490562,2.5648963,0
44,2.5648963,1563,1,3,2,0.0009329319,0,0,1,28,0,0,13,-75.477829,2.5648963,0
46,2.5644994,1566,0,0,1,0.001026392,0,0,0,3,0,0,11,-75.496925,2.5644994,0
46,2.5644994,1566,0,0,1,0.001026392,0,0,1,3,0,0,11,-75.496925,2.5644994,0
48,2.5628486,1589,1,5,2,0.0011918545,0,0,0,24,0,0,14,-75.433266,2.5628486,0
48,2.5628486,1589,1,5,2,0.0011918545,0,0,1,24,0,0,14,-75.381676,2.5628486,0
50,2.5627038,1586,0,0,1,0.0012471676,0,0,0,13,0,0,12,-75.439636,2.5627038,0
50,2.5627038,1586,0,0,1,0.0012471676,0,0,1,13,0,0,12,-75.439636,2.5627038,0
52,2.5641992,1561,1,1,2,0.00084710121,0,0,0,26,0,0,15,-75.484192,2.5641992,0
52,2.5641992,1561,1,1,2,0.00084710121,0,0,1,26,0,0,15,-75.477829,2.5641992,0
54,2.5639634,1564,0,0,1,0.0009329319,0,0,0,2,0,0,13,-75.490562,2.5639634,0
54,2.5639634,1564,0,0,1,0.0009329319,0,0,1,2,0,0,13,-75.490562,2.5639634,0
56,2.5616055,1591,1,6,2,0.001139164,0,0,0,23,0,0,16,-75.433266,2.5616055,0
56,2.5616055,1591,1,6,2,0.001139164,0,0,1,23,0,0,16,-75.381676,2.5616055,0
58,2.5616567,1588,0,0,1,0.0011918545,0,0,0,14,0,0,14,-75.433266,2.5616567,0
58,2.5616567,1588,0,0,1,0.0011918545,0,0,1,14,0,0,14,-75.433266,2.5616567,0
60,2.5626822,1560,0,1,1,0.0044138432,0,0,0,0,0,0,1,-75.477829,2.5626822,0
60,2.5626822,1560,0,1,1,0.0044138432,0,0,1,0,0,0,1,-75.477829,2.5626822,0
62,2.5633521,1562,0,0,1,0.00084710121,0,0,0,1,0,0,15,-75.484192,2.5633521,0
62,2.5633521,1562,0,0,1,0.00084710121,0,0,1,1,0,0,15,-75.484192,2.5633521,0
64,2.5602388,1593,1,6,2,0.0010900497,0,0,0,22,0,0,17,-75.433266,2.5602388,0
64,2.5602388,1593,1,6,2,0.0010900497,0,0,1,22,0,0,17,-75.381676,2.5602388,0
66,2.5604663,1590,0,0,1,0.001139164,0,0,0,15,0,0,16,-75.433266,2.5604663,0
66,2.5604663,1590,0,0,1,0.001139164,0,0,1,15,0,0,16,-75.433266,2.5604663,0
68,2.5587718,1595,1,4,2,0.0010464191,0,0,0,21,0,0,18,-75.433266,2.5587718,0
68,2.5587718,1595,1,4,2,0.0010464191,0,0,1,21,0,0,18,-75.381676,2.5587718,0
70,2.5591488,1592,0,0,1,0.0010900497,0,0,0,16,0,0,17,-75.433266,2.5591488,0
70,2.5591488,1592,0,0,1,0.0010900497,0,0,1,16,0,0,17,-75.433266,2.5591488,0
72,2.5572314,1597,1,3,2,0.0010097027,0,0,0,20,0,0,19,-75.433266,2.5572314,0
72,2.5572314,1597,1,3,2,0.0010097027,0,0,1,20,0,0,19,-75.381676,2.5572314,0
74,2.5577254,1594,0,0,1,0.0010464191,0,0,0,17,0,0,18,-75.433266,2.5577254,0
