"NodeId","Scalar","VertexId","CriticalType","RegionSize","RegionSpan","Persistence","ClusterID","TreeID","isDummyNode","TrueNodeId","isImportantPair","isMultiPersPairNode","BranchNodeID","Points:0","Points:1","Points:2"
0,2.3245308,0,3,485,34,0.021515369,0,0,0,58,1,0,0,-75.686226,2.3245308,0
2,2.3039145,114,1,485,34,7.0095062e-05,0,0,0,57,0,0,1,-75.737892,2.3039145,0
2,2.3039145,114,1,485,34,7.0095062e-05,0,0,1,57,0,0,1,-75.686226,2.3039145,0
4,2.3038445,33,0,4,2,7.0095062e-05,0,0,0,6,0,0,1,-75.737892,2.3038445,0
4,2.3038445,33,0,4,2,7.0095062e-05,0,0,1,6,0,0,1,-75.737892,2.3038445,0
6,2.3039052,28,1,14,6,1.5497208e-05,0,0,0,56,0,0,2,-75.736816,2.3039052,0
6,2.3039052,28,1,14,6,1.5497208e-05,0,0,1,56,0,0,2,-75.686226,2.3039052,0
8,2.3038833,117,1,34,9,3.5762787e-06,0,0,0,55,0,0,3,-75.736816,2.3038833,0
8,2.3038833,117,1,34,9,3.5762787e-06,0,0,1,55,0,0,3,-75.686226,2.3038833,0
10,2.3038898,29,0,0,1,1.5497208e-05,0,0,0,5,0,0,2,-75.736816,2.3038898,0
10,2.3038898,29,0,0,1,1.5497208e-05,0,0,1,5,0,0,2,-75.736816,2.3038898,0
12,2.3038244,538,1,106,21,0.00032496452,0,0,0,54,0,0,4,-75.742195,2.3038244,0
12,2.3038244,538,1,106,21,0.00032496452,0,0,1,54,0,0,4,-75.686226,2.3038244,0
14,2.3038797,78,0,0,1,3.5762787e-06,0,0,0,7,0,0,3,-75.736816,2.3038797,0
14,2.3038797,78,0,0,1,3.5762787e-06,0,0,1,7,0,0,3,-75.736816,2.3038797,0
16,2.3038096,274,1,24,17,1.9311905e-05,0,0,0,51,0,0,5,-75.741119,2.3038096,0
16,2.3038096,274,1,24,17,1.9311905e-05,0,0,1,51,0,0,5,-75.686226,2.3038096,0
18,2.3038118,457,1,4,2,9.2983246e-06,0,0,0,53,0,0,6,-75.743271,2.3038118,0
18,2.3038118,457,1,4,2,9.2983246e-06,0,0,1,53,0,0,6,-75.742195,2.3038118,0
20,2.3038001,1169,1,18,33,0.00010156631,0,0,0,50,0,0,7,-75.738968,2.3038001,0
20,2.3038001,1169,1,18,33,0.00010156631,0,0,1,50,0,0,7,-75.686226,2.3038001,0
22,2.3037903,234,0,0,1,1.9311905e-05,0,0,0,9,0,0,5,-75.741119,2.3037903,0
22,2.3037903,234,0,0,1,1.9311905e-05,0,0,1,9,0,0,5,-75.741119,2.3037903,0
24,2.3037932,26,1,7,14,9.5367432e-07,0,0,0,52,0,0,8,-75.743271,2.3037932,0
24,2.3037932,26,1,7,14,9.5367432e-07,0,0,1,52,0,0,8,-75.742195,2.3037932,0
26,2.3038025,497,0,0,1,9.2983246e-06,0,0,0,12,0,0,6,-75.743271,2.3038025,0
26,2.3038025,497,0,0,1,9.2983246e-06,0,0,1,12,0,0,6,-75.743271,2.3038025,0
28,2.3037133,398,1,106,35,2.6464462e-05,0,0,0,48,0,0,9,-75.736816,2.3037133,0
28,2.3037133,398,1,106,35,2.6464462e-05,0,0,1,48,0,0,9,-75.686226,2.3037133,0
30,2.3037887,1245,1,8,4,1.001358e-05,0,0,0,49,0,0,10,-75.740044,2.3037887,0
30,2.3037887,1245,1,8,4,1.001358e-05,0,0,1,49,0,0,10,-75.738968,2.3037887,0
32,2.3036773,137,1,25,9,2.2888184e-05,0,0,0,46,0,0,11,-75.743271,2.3036773,0
32,2.3036773,137,1,25,9,2.2888184e-05,0,0,1,46,0,0,11,-75.742195,2.3036773,0
